,rooms,floors,area_outside,area,link,address,hind,maakond
3231,4,3/3,,102.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/4535619,"Lahepea tn 19-12,Haabersti linnaosa, Tallinn, Harju maakond",519800,harju
3232,4,3/3,,108.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/8930035,"Lahepea tn 19-14,Haabersti linnaosa, Tallinn, Harju maakond",539800,harju
3233,3,3/3,,73.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/1378982,"Lahepea tn 19-15,Haabersti linnaosa, Tallinn, Harju maakond",359700,harju
3234,2,1/3,,66.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/5060299,"Lahepea tn 19-16,Haabersti linnaosa, Tallinn, Harju maakond",309800,harju
3235,2,1/3,,57.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/5575727,"Lahepea tn 19-17,Haabersti linnaosa, Tallinn, Harju maakond",279700,harju
3236,4,1/3,,107.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/2089904,"Lahepea tn 19-18,Haabersti linnaosa, Tallinn, Harju maakond",459800,harju
3237,2,1/3,,53.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/6422616,"Lahepea tn 19-19,Haabersti linnaosa, Tallinn, Harju maakond",219800,harju
3238,5,2/3,,117.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/4093139,"Lahepea tn 19-20,Haabersti linnaosa, Tallinn, Harju maakond",579700,harju
3239,4,2/3,,108.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/2469210,"Lahepea tn 19-21,Haabersti linnaosa, Tallinn, Harju maakond",569800,harju
3240,3,2/3,,79.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/1608871,"Lahepea tn 19-22,Haabersti linnaosa, Tallinn, Harju maakond",399800,harju
3241,4,2/3,,107.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/1351671,"Lahepea tn 19-23,Haabersti linnaosa, Tallinn, Harju maakond",499700,harju
3242,5,3/3,,117.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lahepea-tn/8485243,"Lahepea tn 19-25,Haabersti linnaosa, Tallinn, Harju maakond",609800,harju
3243,4,5/5,,134.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kopli-tn/1444332,"Kopli tn 90,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",255000,harju
3244,2,1/4,,49.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vana-rannamoisa-tee/8119565,"Vana-Rannamõisa tee 1F/1,Haabersti linnaosa, Tallinn, Harju maakond",161000,harju
3245,4,1/3,,95.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pune-tee/8212975,"Pune tee 5,Pirita linnaosa, Tallinn, Harju maakond",285000,harju
3246,3,2/2,,47.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-parnu-mnt/7597054,"Pärnu mnt 322,Nõmme linnaosa, Tallinn, Harju maakond",139000,harju
3247,3,3/3,,68.5,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tiskre-kula-moldre-tee/6292361,"Möldre tee 3,Tiskre küla, Harku vald, Harju maakond",210000,harju
3248,4,1/2,,121.7,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tabasalu-alevik-tammelehe-tn/5241992,"Tammelehe tn 4,Tabasalu alevik, Harku vald, Harju maakond",389000,harju
3249,4,1/2,,130.3,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tabasalu-alevik-tammelehe-tn/1319467,"Tammelehe tn 4,Tabasalu alevik, Harku vald, Harju maakond",423000,harju
3250,4,1/2,,141.1,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tabasalu-alevik-tammelehe-tn/4807319,"Tammelehe tn 4,Tabasalu alevik, Harku vald, Harju maakond",451000,harju
3251,2,4/4,,39.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-majaka-tn/6433942,"Majaka tn 19,Lasnamäe linnaosa, Tallinn, Harju maakond",134900,harju
3252,2,4/4,,45.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vana-rannamoisa-tee/8727023,"Vana-Rannamõisa tee 1D/1, Haabersti,Haabersti linnaosa, Tallinn, Harju maakond",163000,harju
3253,3,2/3,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-paaskula-tn/1296321,"Pääsküla tn 8,Nõmme linnaosa, Tallinn, Harju maakond",209900,harju
3254,2,2/3,,52.7,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-pargi-tee/4438503,"Pargi tee 5,Peetri alevik, Rae vald, Harju maakond",169000,harju
3255,1,4/5,,21.8,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-haigla-tn/9337607,"Haigla tn 7,Maardu linn, Harju maakond",53500,harju
3256,2,5/9,,49.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/5963688,"Sõle tn 35,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",115000,harju
3257,3,2/3,,61.3,https://city24.ee/real-estate/apartments-for-sale/kuusalu-vald-kolga-alevik-moisa-allee/5082687,"Mõisa allee 7, Kolga,Kolga alevik, Kuusalu vald, Harju maakond",75500,harju
3258,2,1/4,,38.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-madala-tn/3283418,"Madala tn 30,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",136500,harju
3259,1,2/4,,27,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-majaka-tn/6285124,"Majaka tn 28,Lasnamäe linnaosa, Tallinn, Harju maakond",95000,harju
3260,1,2/4,,27,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-majaka/4234346,"Majaka 28, Sikupilli,Kesklinna linnaosa, Tallinn, Harju maakond",95000,harju
3261,1,7/8,,50.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/5991020,"Narva mnt 7,Kesklinna linnaosa, Tallinn, Harju maakond",189000,harju
3262,3,1/6,,66.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-jahu-tn/3953340,"Jahu tn 1/1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",279000,harju
3263,3,4/9,,79.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-karsti-tn/1619197,"Karsti tn 7,Mustamäe linnaosa, Tallinn, Harju maakond",275000,harju
3264,1,2/9,,27.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-valja-tn/4710047,"Välja tn 4,Kristiine linnaosa, Tallinn, Harju maakond",85000,harju
3265,4,1/4,,95.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/5150614,"Tartu mnt 32,Kesklinna linnaosa, Tallinn, Harju maakond",239000,harju
3266,2,1/12,,37.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mustakivi-tee/8329488,"Mustakivi tee 25, Katleri,Lasnamäe linnaosa, Tallinn, Harju maakond",132500,harju
3267,3,5/7,,67,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-karu-tn/2212856,"Karu tn 39, Sadama,Kesklinna linnaosa, Tallinn, Harju maakond",229900,harju
3268,2,2/5,,52.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kalaranna/6997419,"Kalaranna 8/3,Kesklinna linnaosa, Tallinn, Harju maakond",299500,harju
3269,3,5/8,,61.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-planeedi-tn/4925538,"Planeedi tn 2, Uus Maailm,Kesklinna linnaosa, Tallinn, Harju maakond",220000,harju
3270,2,3/5,,52.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-arbu-tn/1703794,"Arbu tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",115000,harju
3271,2,3/5,,52.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-arbu-tn/8859275,"Arbu tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",115000,harju
3272,4,5/5,,60.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-retke-tee/6671865,"Retke tee 28,Mustamäe linnaosa, Tallinn, Harju maakond",140000,harju
3273,1,5/5,,30,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/7365602,"Mustamäe tee 128,Mustamäe linnaosa, Tallinn, Harju maakond",82000,harju
3274,3,3/3,,65.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-keemikute-tn/7675007,"Keemikute tn tn,Maardu linn, Harju maakond",109000,harju
3275,1,5/5,,22.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/1115735,"Puhangu tn 4a, Pelguranna,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",73000,harju
3276,1,6/9,,32.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/8460799,"Mahtra tn 23,Lasnamäe linnaosa, Tallinn, Harju maakond",79900,harju
3277,2,13/16,,70.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/8785849,"Pirita tee 26f,Kesklinna linnaosa, Tallinn, Harju maakond",307000,harju
3278,2,2/4,,66.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kulvi-tn/4607616,"Külvi tn 11,Nõmme linnaosa, Tallinn, Harju maakond",185000,harju
3279,4,1/2,,115.7,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tabasalu-alevik-tammelehe-tn/3849284,"Tammelehe tn 4,Tabasalu alevik, Harku vald, Harju maakond",370000,harju
3280,4,1/2,,140.9,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tabasalu-alevik-tammelehe-tn/9104763,"Tammelehe tn 4,Tabasalu alevik, Harku vald, Harju maakond",451000,harju
3281,4,1/4,,93,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-keskvaljak/2678191,"Keskväljak 4-1,Keila linn, Harju maakond",255500,harju
3282,3,4/4,,70.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-keskvaljak-/9092872,"Keskväljak  4-1,Keila linn, Harju maakond",276500,harju
3283,3,4/4,,66.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-keskvaljak/7527735,"Keskväljak 4-1,Keila linn, Harju maakond",269500,harju
3284,3,4/4,,69.3,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-keskvaljak/3559452,"Keskväljak 4-1,Keila linn, Harju maakond",266500,harju
3285,2,4/4,,41.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-keskvaljak-/4135712,"Keskväljak  4-1,Keila linn, Harju maakond",171500,harju
3286,2,3/4,,48.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-keskvaljak/6513527,"Keskväljak 4-1,Keila linn, Harju maakond",180500,harju
3287,3,3/4,,64.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-keskvaljak/3204983,"Keskväljak 4-1,Keila linn, Harju maakond",215500,harju
3288,6,3/4,,158.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-nunne/7921059,"Nunne 1,Vanalinn, Tallinn, Harju maakond",475000,harju
3289,4,1/4,,136,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-a-weizenbergi-tn/5636187,"A. Weizenbergi tn 20a,Kesklinna linnaosa, Tallinn, Harju maakond",680000,harju
3290,3,5/8,,95.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kaarli-pst/6139138,"Kaarli pst 8,Kesklinna linnaosa, Tallinn, Harju maakond",380000,harju
3291,1,6/9,,32.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-muhu-tn-/3251228,"Muhu tn  11,Lasnamäe linnaosa, Tallinn, Harju maakond",84000,harju
3292,4,1/4,,136,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-a-weizenbergi-tn/4802617,"A. Weizenbergi tn 20a,Kadriorg, Tallinn, Harju maakond",680000,harju
3293,1,3/3,,30.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-nabra-/1482242,"Nabra  4a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",119990,harju
3294,3,2/3,,70.7,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-kaselaane-tn/9233951,"Kaselaane tn 7/1,Laagri alevik, Saue vald, Harju maakond",215000,harju
3295,2,2/7,,67,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-sakala-tn/6661091,"Sakala tn 18,Kesklinna linnaosa, Tallinn, Harju maakond",260000,harju
3296,4,1/2,,74.4,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-noorte-tn/4122204,"Noorte tn 9,Maardu linn, Harju maakond",145000,harju
3297,1,1/2,,20.1,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-kuuse-poik/8866506,"Kuuse põik 27,Laagri alevik, Saue vald, Harju maakond",49000,harju
3298,2,6/13,,68.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/5422505,"Tartu mnt. 50A,Kesklinna linnaosa, Tallinn, Harju maakond",245000,harju
3299,3,1/3,,70.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-narva-mnt/5381583,"Narva mnt 32,Kadriorg, Tallinn, Harju maakond",189000,harju
3300,5,1/2,,167.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-puki-tee/7834704,"Puki tee 28,Pirita linnaosa, Tallinn, Harju maakond",485000,harju
3301,5,5/5,,90.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-rannaku-pst-/5079687,"Rännaku pst  10,Nõmme linnaosa, Tallinn, Harju maakond",225000,harju
3302,4,4/4,,112.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-j-kunderi-tn/5649425,"J. Kunderi tn 19,Kadriorg, Tallinn, Harju maakond",299000,harju
3303,5,,,160.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-nunne-/7278875,"Nunne  1,Vanalinn, Tallinn, Harju maakond",400000,harju
3304,1,4/5,,27,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sitsi-tn/1812788,"Sitsi tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",85000,harju
3305,4,1/3,,91.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-tallinn-kadriorg/3441154,"Kadriorg, Tallinn, Harju maakond",460000,harju
3306,1,,,15.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/5745366,"E. Vilde tee 90,Mustamäe linnaosa, Tallinn, Harju maakond",54000,harju
3307,1,1/2,,29.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-kotka-tn/8634313,"Kotka tn 40,Kristiine linnaosa, Tallinn, Harju maakond",83000,harju
3308,3,5/5,,79.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lastekodu-tn/4889930,"Lastekodu tn 23, Kesklinn,Kesklinna linnaosa, Tallinn, Harju maakond",377000,harju
3309,3,1/5,,Väljaostmise,https://city24.ee/real-estate/apartments-for-sale/saue-vald-turba-alevik-pargi-tn/1039114,"Pargi tn 1,Turba alevik, Saue vald, Harju maakond",62500,harju
3310,2,5/5,,43.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/4193779,"Sõpruse pst 206, MUSTAMÄE,Mustamäe linnaosa, Tallinn, Harju maakond",109000,harju
3311,2,3/4,,39.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-madala-tn/9383458,"Madala tn 6, Pelguranna,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",99000,harju
3312,4,2/2,,91.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-4-liin/5924493,"4. Liin 4,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",415000,harju
3313,3,6/9,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-katleri-tn/6986341,"Katleri tn 9,Lasnamäe linnaosa, Tallinn, Harju maakond",138000,harju
3314,1,3/5,,33,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/7583266,"Õismäe tee 79,Haabersti linnaosa, Tallinn, Harju maakond",84000,harju
3315,3,3/9,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/6278519,"Linnamäe tee 25,Lasnamäe linnaosa, Tallinn, Harju maakond",138000,harju
3316,2,2/5,,57.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekalda-tn/6519214,"Paekalda tn 24a,Lasnamäe linnaosa, Tallinn, Harju maakond",259000,harju
3317,2,1/5,,40.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-sadama-tn/6744384,"Sadama tn 17-44,Paldiski linn, Harju maakond",54900,harju
3318,1,1/2,,38.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-ruutli-tn/7570354,"Rüütli tn 16-1, Vanalinn,Kesklinna linnaosa, Tallinn, Harju maakond",299900,harju
3319,3,2/2,,46.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-nooruse-tn/8322468,"Nooruse tn 9, Loksa,Loksa linn, Harju maakond",40000,harju
3320,2,2/4,,37.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/2385393,"Pärnu mnt 123a,Kesklinna linnaosa, Tallinn, Harju maakond",159900,harju
3321,1,1/1,,40.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-pohja-pst/4042648,"Põhja pst, 11/2, eraldi sissepääs. Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",135000,harju
3322,1,1/1,,40.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pohja-pst/5017973,"Põhja pst 11/2, Kalamaja,Kesklinna linnaosa, Tallinn, Harju maakond",135000,harju
3323,1,2/5,,32,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-peetri-tn/4319881,"Peetri tn 30, Maja on renoveeritud !,Paldiski linn, Harju maakond",34000,harju
3324,3,3/5,,76,https://city24.ee/real-estate/apartments-for-sale/laane-harju-vald-rummu-alevik-aia-tn/8460594,"Aia tn 9,Rummu alevik, Lääne-Harju vald, Harju maakond",72000,harju
3325,2,4/5,,46,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-pakri-tn/4530131,"Pakri tn 4,Paldiski linn, Harju maakond",50000,harju
3326,1,2/5,,29.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-rae-tn/9038828,"Rae tn 44,Paldiski linn, Harju maakond",45000,harju
3327,3,11/6,,60.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-priisle-tee/5409517,"Priisle tee 1,Lasnamäe linnaosa, Tallinn, Harju maakond",236900,harju
3328,3,9/9,,65,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/7377244,"Ümera tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",129000,harju
3329,3,8/9,,61,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/6677758,"Mustamäe tee 84,Mustamäe linnaosa, Tallinn, Harju maakond",174500,harju
3330,3,1/5,,56.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-toostuse-tn/3858781,"Tööstuse tn 89,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",132000,harju
3331,1,3/1,,21.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/7274088,"Uus-Volta tn 9-310, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",159900,harju
3332,1,3/1,,31.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/3652976,"Uus-Volta tn 9-309, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",234900,harju
3333,1,3/1,,23.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/4675777,"Uus-Volta tn 9-308, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",179900,harju
3334,1,3/1,,23.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2088303,"Uus-Volta tn 9-307, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",174900,harju
3335,1,3/1,,23.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/5985576,"Uus-Volta tn 9-305, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",179900,harju
3336,1,3/1,,23.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/9291433,"Uus-Volta tn 9-306, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",179900,harju
3337,1,3/1,,23.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/9167253,"Uus-Volta tn 9-304, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3338,1,3/1,,16.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/7885853,"Uus-Volta tn 9-303, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",129900,harju
3339,1,3/1,,19,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2901143,"Uus-Volta tn 9-302, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",139900,harju
3340,1,3/1,,21.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/1234931,"Uus-Volta tn 9-301, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",149900,harju
3341,1,3/1,,25.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/3092744,"Uus-Volta tn 9-214, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",179900,harju
3342,1,3/1,,26.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2515177,"Uus-Volta tn 9-213, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3343,1,3/1,,26.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/1373052,"Uus-Volta tn 9-212, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3344,1,3/1,,26.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/6338834,"Uus-Volta tn 9-211, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3345,1,3/1,,26.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/5053822,"Uus-Volta tn 9-210, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3346,1,3/1,,26.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/8098026,"Uus-Volta tn 9-209, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3347,1,3/1,,26.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/6519405,"Uus-Volta tn 9-208, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3348,1,3/1,,26.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2178629,"Uus-Volta tn 9-207, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",184900,harju
3349,1,2/1,,24.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/3229998,"Uus-Volta tn 9-204, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",164900,harju
3350,1,2/1,,24.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/8738843,"Uus-Volta tn 9-202, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",164900,harju
3351,1,2/1,,24.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2299239,"Uus-Volta tn 9-203, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",164900,harju
3352,1,2/1,,23.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/2983769,"Uus-Volta tn 9-201, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",164900,harju
3353,1,1/1,,30.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-uus-volta-tn/1129624,"Uus-Volta tn 9-101, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",209900,harju
3354,3,2/3,,62.4,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tiskre-kula-kunka-tee/1669155,"Künka tee, Tiskreoja,Tiskre küla, Harku vald, Harju maakond",249900,harju
3355,3,1/4,,77.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiikri-tn/5987043,"Kiikri tn 2/3, Kadriorg,Kesklinna linnaosa, Tallinn, Harju maakond",425000,harju
3356,3,3/4,,59.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lepa-tee/3087705,"Lepa tee,Lasnamäe linnaosa, Tallinn, Harju maakond",184990,harju
3357,2,6/7,,40.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/6404078,"Liikuri tn 18 a,Lasnamäe linnaosa, Tallinn, Harju maakond",163500,harju
3358,3,4/9,,65.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/5038086,"Õismäe tee 140,Haabersti linnaosa, Tallinn, Harju maakond",138000,harju
