,rooms,floors,area_outside,area,link,address,hind,maakond
2685,3,1/5,,65.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pallasti-tn/1084184,"Pallasti tn 50, Sikupilli,Lasnamäe linnaosa, Tallinn, Harju maakond",219900,harju
2686,3,2/2,,80.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-joeoti-tn/6192173,"Jõeoti tn 19,Haabersti linnaosa, Tallinn, Harju maakond",229000,harju
2687,2,1/2,,49.4,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-sinilille-tee/5107919,"Sinilille tee 2/1,Peetri alevik, Rae vald, Harju maakond",174000,harju
2688,2,3/4,,39.8,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-lepa-tee/5626320,"Lepa tee 5,Loo alevik, Jõelähtme vald, Harju maakond",149990,harju
2689,2,1/4,,36.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/6873357,"Sõpruse pst 6,Kristiine linnaosa, Tallinn, Harju maakond",135000,harju
2690,1,5/5,,11.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/8019356,"Puhangu tn 10,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",39900,harju
2691,3,5/5,,59.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/6448660,"J. Sütiste tee 34,Mustamäe linnaosa, Tallinn, Harju maakond",162000,harju
2692,3,5/5,,66.5,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-saku-alevik-kannikese-tn/3045611,"Kannikese tn 4,Saku alevik, Harju maakond",148000,harju
2693,2,1/2,,47,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-laevastiku-tn/5870390,"Laevastiku tn 12, Paljassaare,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",135000,harju
2694,2,5/9,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-mooni-tn/8949988,"Mooni tn 60, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",119900,harju
2695,2,3/19,,50.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-maakri-tn/1571810,"Maakri tn 36,Kesklinna linnaosa, Tallinn, Harju maakond",189000,harju
2696,1,3/5,,33,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/4679574,"Paldiski mnt 161,Haabersti linnaosa, Tallinn, Harju maakond",95000,harju
2697,2,2/2,,58.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-parnu-mnt/2499563,"Pärnu mnt 161,Nõmme linnaosa, Tallinn, Harju maakond",219000,harju
2698,2,4/4,,38.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lasnamae-tn/9297814,"Lasnamäe tn 38,Lasnamäe linnaosa, Tallinn, Harju maakond",115000,harju
2699,3,4/5,,66,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-redise-tn/2008962,"Redise tn 8,Laagri alevik, Saue vald, Harju maakond",149000,harju
2700,1,1/4,,37,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-gonsiori-tn/2692326,"Gonsiori tn 5a,Kesklinna linnaosa, Tallinn, Harju maakond",115000,harju
2701,3,5/9,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/3299597,"Läänemere tee 3,Lasnamäe linnaosa, Tallinn, Harju maakond",129000,harju
2702,2,3/5,,40.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-talli-tn/5964898,"Talli tn 4,Kristiine linnaosa, Tallinn, Harju maakond",169000,harju
2703,2,1/2,,59.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/6959685,"Pirita tee 22/1,Kesklinna linnaosa, Tallinn, Harju maakond",230000,harju
2704,4,3/6,,139.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-staapli-tn/1746314,"Staapli tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",620000,harju
2705,3,-1/3,,76.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-aalle/8397929,"A.Alle 5,Kadriorg, Tallinn, Harju maakond",189000,harju
2706,3,1/3,,100.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-lesta-tn/6531186,"Lesta tn 10/3,Haabersti linnaosa, Tallinn, Harju maakond",399000,harju
2707,3,1/3,,84.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-raua-tn/7510422,"Raua tn 45,Kesklinna linnaosa, Tallinn, Harju maakond",238000,harju
2708,3,5/5,,99,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/4864171,"Õismäe tee 193,Haabersti linnaosa, Tallinn, Harju maakond",179900,harju
2709,3,3/5,,93.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-c-r-jakobsoni-tn/4989833,"C. R. Jakobsoni tn 7/1,Kesklinna linnaosa, Tallinn, Harju maakond",390000,harju
2710,4,5/5,,99,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/4622648,"Õismäe tee 193,Haabersti linnaosa, Tallinn, Harju maakond",179900,harju
2711,3,9/9,,65,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/3157719,"Mahtra tn 68,Lasnamäe linnaosa, Tallinn, Harju maakond",135000,harju
2712,2,6/9,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/7684919,"E. Vilde tee 84,Mustamäe linnaosa, Tallinn, Harju maakond",113000,harju
2713,2,,,50,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paasiku-tn/4930923,"Paasiku tn 14,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
2714,2,7/9,,50,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kalevipoja-poik/2157926,"Kalevipoja põik 1,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
2715,3,1/4,,73.2,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-tammepollu-tee/3720202,"Tammepõllu tee 17,Haabneeme alevik, Viimsi vald, Harju maakond",179500,harju
2716,3,2/9,,80.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-toom-kuninga-tn/2826091,"Toom-Kuninga tn 21,Kesklinna linnaosa, Tallinn, Harju maakond",389000,harju
2717,1,1/3,,21.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-tallinn-kesklinna-linnaosa/7799634,"Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",92000,harju
2718,2,1/5,,43.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/2977949,"SÕPRUSE pst. 167, Siili,Mustamäe linnaosa, Tallinn, Harju maakond",109000,harju
2719,2,5/6,,41,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-maleva-poik/2938544,"Maleva põik 1, Kopli,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",114000,harju
2720,3,5/5,,57,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sitsi-tn/7424030,"Sitsi tn 28,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",125000,harju
2721,2,1/6,,49.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/3893651,"Võistluse tn 1,Kesklinna linnaosa, Tallinn, Harju maakond",219000,harju
2722,2,2/7,,65.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kalda-tn/6115686,"Kalda tn 60a,Nõmme linnaosa, Tallinn, Harju maakond",135000,harju
2723,3,4/5,,63.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/4430220,"Astangu tn 50a,Haabersti linnaosa, Tallinn, Harju maakond",184900,harju
2724,2,1/7,,62,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-pagari-tn/8226779,"Pagari tn 1,Vanalinn, Tallinn, Harju maakond",235000,harju
2725,3,1/3,,78.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-toom-kooli-tn/8885296,"Toom-Kooli tn 7,Kesklinna linnaosa, Tallinn, Harju maakond",260000,harju
2726,2,2/5,,44.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-saue-linn-kadakamarja-poik/2587891,"Kadakamarja põik 1,Saue linn, Harju maakond",166000,harju
2727,3,7/9,,65.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/1999711,"Õismäe tee 54,Haabersti linnaosa, Tallinn, Harju maakond",140000,harju
2728,3,3/4,,74.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-vabaohumuuseumi-tee/5735539,"Vabaõhumuuseumi tee 4/2,Haabersti linnaosa, Tallinn, Harju maakond",250000,harju
2729,4,5/5,,72.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juurdeveo-tn/5886815,"Juurdeveo tn 8-10,Kesklinna linnaosa, Tallinn, Harju maakond",320000,harju
2730,3,2/4,,74.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-videviku-tn/3903502,"Videviku tn 10,Kesklinna linnaosa, Tallinn, Harju maakond",228000,harju
2731,3,3/4,,89.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-padriku-tee/2690722,"Padriku tee 14/6,Pirita linnaosa, Tallinn, Harju maakond",269000,harju
2732,1,2/3,,21.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kotzebue-tn/5164517,"Kotzebue tn 18a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",95850,harju
2733,3,5/5,,52.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vikerlase-tn/5092542,"Vikerlase tn 26,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
2734,3,3/3,,69.1,https://city24.ee/real-estate/apartments-for-sale/kose-vald-kose-uuemoisa-alevik-pollu-tn/6882651,"Põllu tn 1,Kose-Uuemõisa alevik, Kose vald, Harju maakond",88000,harju
2735,5,9/9,,142.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/9326941,"Pärnu mnt 106,Kesklinna linnaosa, Tallinn, Harju maakond",329000,harju
2736,5,2/5,,109.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juurdeveo-tn/5284961,"Juurdeveo tn 8,Kesklinna linnaosa, Tallinn, Harju maakond",395000,harju
2737,2,7/8,,49.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/3895437,"Manufaktuuri tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",199000,harju
2738,2,3/3,,84.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-salme-tn/7537880,"Salme tn 26,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",295000,harju
2739,4,5/5,,85.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juurdeveo-tn/7073905,"Juurdeveo tn 8-11,Kesklinna linnaosa, Tallinn, Harju maakond",380000,harju
2740,4,3/5,,77.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juurdeveo-tn/4844237,"Juurdeveo tn 8-6,Kesklinna linnaosa, Tallinn, Harju maakond",325000,harju
2741,2,1/4,,54.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vana-kalamaja-tn/8415333,"Vana-Kalamaja tn 21,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",239000,harju
2742,4,1/5,,86.9,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-kaluri-tee/2289370,"Kaluri tee 6,Haabneeme alevik, Viimsi vald, Harju maakond",179000,harju
2743,3,5/18,,66.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/6251018,"Päevalille tn 6,Haabersti linnaosa, Tallinn, Harju maakond",320000,harju
2744,4,4/5,,74.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/8136717,"Sõpruse pst 229,Mustamäe linnaosa, Tallinn, Harju maakond",167000,harju
2745,1,3/4,,35.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-soo-tn/7526789,"Soo tn 1b/7,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",166000,harju
2746,2,4/4,,40,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/6229165,"Puhangu tn 26, Pelguranna,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",99000,harju
2747,2,3/3,,60,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-j-vilmsi-tn/4393327,"J. Vilmsi tn 39,Kesklinna linnaosa, Tallinn, Harju maakond",219000,harju
2748,1,2/5,,30.5,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-haigla-tn/6212327,"Haigla tn 7,Maardu linn, Harju maakond",60000,harju
2749,3,1/3,,71.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-saue-linn-kuuseheki-tn/3496334,"Kuuseheki tn 52,Saue linn, Harju maakond",227000,harju
2750,3,2/5,,66.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-jaan-koorti/4273327,"Jaan Koorti 19,Lasnamäe linnaosa, Tallinn, Harju maakond",169900,harju
2751,3,6/8,,82,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/6874190,"Liikuri tn 8a,Lasnamäe linnaosa, Tallinn, Harju maakond",199000,harju
2752,3,1/2,,80.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-soo-tn/4797624,"Soo tn 37b,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",234900,harju
2753,2,2/5,,48.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-valge-tn/4467216,"Valge tn 18c,Kesklinna linnaosa, Tallinn, Harju maakond",179000,harju
2754,11,1/4,,359,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lasnamae-tn/7587858,"Lasnamäe tn 32,Lasnamäe linnaosa, Tallinn, Harju maakond",565000,harju
2755,3,2/4,,63,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-kuldala-tee/2296385,"Kuldala tee 5,Peetri alevik, Rae vald, Harju maakond",215000,harju
2756,3,2/9,,57.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/5486831,"Mustamäe tee 181,Mustamäe linnaosa, Tallinn, Harju maakond",165000,harju
2757,2,1/5,,43.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/1371128,"Sõpruse pst 198, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",117000,harju
2758,3,4/5,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-viru-tn/8679602,"Viru tn 9,Vanalinn, Tallinn, Harju maakond",319000,harju
2759,1,3/3,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/3990612,"Mahtra tn 50a,Lasnamäe linnaosa, Tallinn, Harju maakond",89000,harju
2760,3,,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/4947518,"Pirita tee 26f,Kesklinna linnaosa, Tallinn, Harju maakond",455000,harju
2761,4,1/6,,126,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-sakala-tn/8027825,"Sakala tn,Kesklinna linnaosa, Tallinn, Harju maakond",329000,harju
2762,4,4/8,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-mardi-tn/1221083,"Mardi tn 4,Kesklinna linnaosa, Tallinn, Harju maakond",354500,harju
2763,2,4/5,,44,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/6395964,"Sõpruse pst 217,Mustamäe linnaosa, Tallinn, Harju maakond",110000,harju
2764,3,2/3,,68.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-veerise-tn/4662402,"Veerise tn 16, Vismeistri,Haabersti linnaosa, Tallinn, Harju maakond",199000,harju
2765,3,3/4,,73.9,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-raudkivi-tee/1660900,"Raudkivi tee 6,Peetri alevik, Rae vald, Harju maakond",214000,harju
2766,3,7/9,,88.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-tungla-tn/6699409,"Tungla tn 12,Nõmme linnaosa, Tallinn, Harju maakond",219000,harju
2767,2,4/9,,43.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/3696124,"Sõpruse pst 250,Mustamäe linnaosa, Tallinn, Harju maakond",119900,harju
2768,2,9/9,,32.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/8211576,"Läänemere tee 34,Lasnamäe linnaosa, Tallinn, Harju maakond",103900,harju
2769,2,3/4,,56.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-kollane-tn/5423878,"Kollane tn 5,Kadriorg, Tallinn, Harju maakond",190000,harju
2770,3,3/5,,67.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kase-tn/1080162,"Kase tn 68/1,Pirita linnaosa, Tallinn, Harju maakond",234000,harju
2771,2,3/4,,50.4,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-tammepollu-tee/8375508,"Tammepõllu tee 13,Haabneeme alevik, Viimsi vald, Harju maakond",170000,harju
2772,2,3/9,,49.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/7119789,"Õismäe tee 20,Haabersti linnaosa, Tallinn, Harju maakond",120000,harju
2773,1,6/9,,32.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/5950114,"Õismäe tee 32, AKNAD HOOVI,Haabersti linnaosa, Tallinn, Harju maakond",77800,harju
2774,4,2/2,,,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-sinilille-tee/7606428,"Sinilille tee 2/2,Peetri alevik, Rae vald, Harju maakond",289900,harju
2775,3,3/5,,57.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/2006993,"Puhangu tn 24,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",219000,harju
2776,2,4/5,,52.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-keemikute-tn/7750625,"Keemikute tn 4,Maardu linn, Harju maakond",69990,harju
2777,2,4/5,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivimurru-tn/1206231,"Kivimurru tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",115000,harju
2778,1,4/5,,48,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-ringi-tn/7059806,"Ringi tn 13,Maardu linn, Harju maakond",83000,harju
2779,2,3/14,,49,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-poorise-tn/5889254,"Pöörise tn 20, Kadaka asum,Mustamäe linnaosa, Tallinn, Harju maakond",179900,harju
2780,3,1/5,,86.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-ravala-pst/4681089,"Rävala pst 15,Kesklinna linnaosa, Tallinn, Harju maakond",350000,harju
2781,2,4/5,,46.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/5026479,"Ümera tn 32,Lasnamäe linnaosa, Tallinn, Harju maakond",91000,harju
2782,4,5/9,,79.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-voru-tn/2293647,"Võru tn 1, Laagna,Lasnamäe linnaosa, Tallinn, Harju maakond",125500,harju
2783,3,8/9,,59.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/2704432,"Mustamäe tee 199,Mustamäe linnaosa, Tallinn, Harju maakond",149900,harju
2784,2,2/4,,39.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lasnamae-tn/7435166,"Lasnamäe tn 42,Lasnamäe linnaosa, Tallinn, Harju maakond",89000,harju
2785,2,2/3,,39.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ristiku-tn/6328170,"Ristiku tn 38/2,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",150000,harju
2786,3,4/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5133741,"Võistluse tn 6/1-12, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",284463,harju
2787,3,6/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5499953,"Võistluse tn 6/3-1, Kalevi Panorama,Kesklinna linnaosa, Tallinn, Harju maakond",281104,harju
2788,2,3/5,,47.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-muuli-tn/7172423,"Muuli tn 1,Paldiski linn, Harju maakond",51000,harju
2789,3,2/3,,83,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-lehiku-tee/1953725,"Lehiku tee 9,Pirita linnaosa, Tallinn, Harju maakond",219000,harju
2790,2,5/5,,49,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-ringi-tn/2879797,"Ringi tn 54,Maardu linn, Harju maakond",69900,harju
2791,2,2/3,,44.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-muldvalge-tn/4215479,"Muldvalge tn 3,Lasnamäe linnaosa, Tallinn, Harju maakond",124000,harju
2792,1,4/5,,19.35,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-karu-tn/8323460,"Karu tn 39,Kesklinna linnaosa, Tallinn, Harju maakond",54500,harju
2793,2,4/5,,44.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/1050258,"E. Vilde tee 134,Mustamäe linnaosa, Tallinn, Harju maakond",98000,harju
2794,2,1/5,,46.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/3352510,"Õismäe tee 29,Haabersti linnaosa, Tallinn, Harju maakond",89000,harju
2795,4,4/4,,174,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-taludevahe-tn/3471458,"Taludevahe tn 69, Tiskre,Haabersti linnaosa, Tallinn, Harju maakond",295000,harju
2796,2,12/14,,55,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/6990898,"E. Vilde tee 112,Mustamäe linnaosa, Tallinn, Harju maakond",123000,harju
2797,4,11/12,,99.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mustakivi-tee/3341408,"Mustakivi tee 25, VEGA MAJA,Lasnamäe linnaosa, Tallinn, Harju maakond",350000,harju
2798,2,1/2,,43.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-kehra-linn-sopruse-valjak/5806486,"Sõpruse väljak 4,Kehra linn, Harju maakond",39999,harju
2799,4,1/3,,109.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-auna-tn/4012921,"Auna tn 4,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",290000,harju
2800,3,1/5,,66.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-virbi-tn/6987949,"Virbi tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",150000,harju
2801,3,9/9,,64.8,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-veeru-tn/6017542,"Veeru tn 8,Maardu linn, Harju maakond",119000,harju
2802,3,14/17,,66.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/5336124,"Päevalille tn 6,Haabersti linnaosa, Tallinn, Harju maakond",325000,harju
2803,3,14/17,,66.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/8949483,"Päevalille tn 6,Haabersti linnaosa, Tallinn, Harju maakond",309900,harju
2804,3,3/5,,69,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/6940931,"Paekaare tn 68,Lasnamäe linnaosa, Tallinn, Harju maakond",149000,harju
2805,2,2/2,,40.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tuve-tn/6369274,"Tüve tn 3, Tondi,Kristiine linnaosa, Tallinn, Harju maakond",89900,harju
2806,2,5/5,,52.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/6348712,"Õismäe tee 23,Haabersti linnaosa, Tallinn, Harju maakond",99990,harju
2807,1,2/5,,32.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/3040139,"Paekaare tn 12,Lasnamäe linnaosa, Tallinn, Harju maakond",78500,harju
2808,3,3/3,,72.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-hargi-tn/1103032,"Hargi tn 4,Haabersti linnaosa, Tallinn, Harju maakond",204000,harju
2809,4,4/5,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-mereranna-tee/1300843,"Mereranna tee 2,Haabneeme alevik, Viimsi vald, Harju maakond",223000,harju
2810,3,3/5,,47,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/8364514,"Ehitajate tee 78,Mustamäe linnaosa, Tallinn, Harju maakond",109500,harju
2811,1,1/9,,30,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/7030334,"Manufaktuuri tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",122000,harju
2812,2,2/3,,63.2,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-uusmaa-tee/8184908,"Uusmaa tee 5,Peetri alevik, Rae vald, Harju maakond",190000,harju
2813,2,2/3,,44,https://city24.ee/real-estate/apartments-for-sale/rae-vald-lagedi-alevik-betooni-tn/2325684,"Betooni tn 17,Lagedi alevik, Rae vald, Harju maakond",99000,harju
2814,1,1/5,,33,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-kellamae-tn/7612591,"Kellamäe tn 2,Maardu linn, Harju maakond",68000,harju
2815,2,3/3,,43.1,https://city24.ee/real-estate/apartments-for-sale/rae-vald-vaida-alevik-rukkilille-tn/3431935,"Rukkilille tn 5,Vaida alevik, Rae vald, Harju maakond",83900,harju
