,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Hind / m²,Suve kommunaalid,Talve kommunaalid,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Katastritunnus,Kinnistu number,Energiamärgis,Materjal,Küte,Sanitaar,Side,Köögi pind,Rõdu,Rõdu pind,Ehitusaasta,Lisaväärtused,Parkimine,Lisaruumid,Ventilatsioon,Vannitube,Pliit,Saadaval,Lisainfo,Lift,Krunt,Katus,Lisanduvad kommunaalid,Tagatisraha,Maakleritasu,tasuta parkimine,Lisanduvad kommunaalkulud,Parkimiskohti,tasuline parkimine,Piirangud,Sihtotstarve,KM,Detailplaan,maakond
51,2441509,"Heki tee 6,Haabneeme alevik, Viimsi vald, Harju maakond",2022-10-16,valmis,3,2,84.7 m²,1,5,korteriomand,"trepikoda lukus,turvasüsteem,videokaamerad,turvauks,naabrivalve",245 000 €,2 892.56 €/m²,,,"770 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",89001:010:1841,,C,kivimaja,"keskküte,põrandaküte","vann,wc ja vannituba eraldi,tsentraalne kanalisatsioon","digi-TV,internet,telefon",,,,2007,mööbli võimalus,parkimiskoht maa-aluses garaažis,"panipaik,garderoob",sundventilatsioon,1,elektripliit,,,jah,,bituumen,,,,,,,,,,,,harju
52,1502202,"Kaselaane põik 2/1,Laagri alevik, Saue vald, Harju maakond",2022-10-16,,4,3,91.8 m²,3,3,korteriomand,trepikoda lukus,289 000 €,,,,"908 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,,gaasiküte,dušš,"internet,digi-TV,telefon",,rõdu,11.00,2015,"kinnine hoov,mööbel,mööbli võimalus",kindel parkimiskoht kinnistul,"panipaik,garderoob",,1,,,,,,,,,,,,,,,,,,harju
53,3314677,"Mahtra tn 44,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,3,2,63.5 m²,6,9,,,109 999 €,1 732.27 €/m²,,,"346 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"vann,wc ja vannituba eraldi,pesumasin,dušš",,,rõdu,,1987,"eraldi sissepääs,mööbel,mööbli võimalus","tasuta parkimine,kindel parkimiskoht kinnistul",,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
54,5537435,"Saha tee 5,Loo alevik, Jõelähtme vald, Harju maakond",2022-10-16,,2,1,42.6 m²,5,5,korteriomand,"turvauks,trepikoda lukus",104 900 €,2 462.44 €/m²,,,"330 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",24504:003:0095,8590802,E,kivimaja,keskküte,"dušš,pesumasin",internet,5.70,,,1979,"mööbel,külmik",,,,,,,,,,,,,,,,,,,,,,harju
55,4263880,"Pikri tn 8,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,1,,32.7 m²,2,5,korteriomand,,76 700 €,2 345.57 €/m²,,,"241 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,paneelmaja,,,,,rõdu,,1981,,,,,,,,,,,,,,,,,,,,,,,harju
56,3238424,"Sõle tn 60,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,vajab kapitaalremonti,2,1,50.5 m²,2,9,korteriomand,,109 000 €,,,,"342 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,F,paneelmaja,keskküte,,,9.00,kinnine rõdu,2.00,1992,,,,,1,,,Kogu infot lugege kodulehelt,jah,,rullmaterjal,,,,,,,,,,,,harju
57,4227898,"Pöörise tn 7,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,2,64.2 m²,11,12,korteriomand,"videokaamerad,trepikoda lukus,naabrivalve,turvauks",239 900 €,3 736.76 €/m²,,,"754 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:502:0262,,C,betoonmaja,keskküte,"vann,pesumasin,tsentraalne kanalisatsioon,wc ja vannituba eraldi","digi-TV,internet",,rõdu,8.90,2021,"mööbel,mööbli võimalus","tasuta parkimine,parkla,garaaž
","panipaik,garderoob",,1,elektripliit,,,jah,,bituumen,,,,,,,,,,,,harju
58,2176821,"Mahtra tn 26,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,1,1,32.8 m²,2,9,korteriomand,"naabrivalve,trepikoda lukus,turvauks,videokaamerad",82 900 €,2 527.44 €/m²,,,"260 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:310:0340,,energiamärgis määramata,paneelmaja,keskküte,"pesumasin,vann","digi-TV,internet",,klaasitud rõdu,6.00,1982,,tasuta parkimine,panipaik,,1,elektripliit,,,jah,,eterniit,,,,,,,,,,,,harju
59,2104143,"Lastekodu tn 3,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,59.3 m²,2,4,korteriomand,"turvasüsteem,turvauks,trepikoda lukus",167 000 €,2 816.19 €/m²,,,"525 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:111:0710,,,kivimaja,keskküte,"vann,pesumasin,dušš","internet,digi-TV,telefon",,,,1957,"mööbel,TV,külmik",kindel parkimiskoht kinnistul,"kelder,garderoob",,1,,,,,,plekk,,,,,,,,,,,,harju
60,6343856,"Õismäe tee 109,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,3,2,60 m²,9,14,korteriomand,"trepikoda lukus,turvauks,naabrivalve",139 900 €,2 331.67 €/m²,,,"440 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,kivimaja,keskküte,"dušš,tsentraalne kanalisatsioon,vann","digi-TV,internet",,"klaasitud rõdu,rõdu",,1982,mööbli võimalus,tasuta parkimine,,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
61,9189253,"Sõle tn 74,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,61.7 m²,3,3,korteriomand,"turvauks,trepikoda lukus,naabrivalve",150 000 €,2 431.12 €/m²,,,"471 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,kivimaja,keskküte,"tsentraalne kanalisatsioon,vann,wc ja vannituba eraldi,dušš","digi-TV,internet",,,,1958,mööbli võimalus,tasuta parkimine,,,1,gaasipliit,,,,,,,,,,,,,,,,,harju
62,7759762,"Tartu mnt 56,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,3,2,66.5 m²,2,8,korteriomand,,325 000 €,4 887.22 €/m²,,,"1 021 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,C,betoonmaja,"keskküte,põrandaküte","dušš,pesumasin","internet,digi-TV",,,,2016,"kinnine hoov,mööbel,mööbli võimalus","parkimiskoht garaažis,tasuta parkimine,parkimiskoht maa-aluses garaažis",panipaik,sundventilatsioon,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
63,9090747,"Vana-Rannamõisa tee 1D/2,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,"renoveeritud,uusehitis",3,,64.6 m²,2,4,,"turvauks,trepikoda lukus",198 000 €,3 065.02 €/m²,,,"622 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,paneelmaja,gaasiküte,"wc ja vannituba eraldi,dušš,pesumasin,tsentraalne kanalisatsioon,vann","digi-TV,telefon,internet",,rõdu,,2015,"mööbel,mööbli võimalus",tasuta parkimine,garderoob,,,elektripliit,,,,,,,,,,,,,,,,,harju
64,2002037,"Kasesalu tn 4,Ääsmäe küla, Saue vald, Harju maakond",2022-10-16,valmis,2,1,37.9 m²,3,3,korteriomand,"trepikoda lukus,turvauks",59 000 €,1 556.73 €/m²,,,"185 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,0,,paneelmaja,"kamin,keskküte,õhksoojuspump",dušš,kaabel-TV,,rõdu,0.00,1983,"mööbel,mööbli võimalus,külmik",,,,,,,,,,,,,,jah,,,,,,,,harju
65,3571639,"Paasiku tn 12,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,1,1,32.8 m²,5,5,korteriomand,"trepikoda lukus,naabrivalve,turvauks",89 500 €,2 728.66 €/m²,,,"281 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,paneelmaja,keskküte,"dušš,pesumasin,vann,tsentraalne kanalisatsioon","internet,digi-TV",,kinnine rõdu,,,"mööbel,külmik",tasuta parkimine,,,1,elektripliit,,,,,,,,,,,,,,,,,harju
66,4026764,"Amburi tn 10,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,37.8 m²,1,2,korteriomand,"naabrivalve,turvauks,trepikoda lukus",111 000 €,2 936.51 €/m²,100.00,250.00,"349 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:808:1790,0,,kivimaja,keskküte,"dušš,pesumasin","kaabel-TV,internet",,,,1958,"mööbel,külmik",,,,,gaasipliit,,,,,,,,,,,,,,,,,harju
67,3916886,"Uus tn 5,Harku alevik, Harku vald, Harju maakond",2022-10-16,renoveeritud,6,3,155 m²,,2,korteriomand,"trepikoda lukus,turvauks,naabrivalve",230 000 €,1 483.87 €/m²,,,"723 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,keskküte,"dušš,saun,tsentraalne kanalisatsioon,vann,pesumasin","digi-TV,internet",,,,,"mööbel,külmik",tasuta parkimine,"kelder,panipaik",,2,elektripliit,,,,,,,,,,,,,,,,,harju
68,2799761,"Urke tn 2,Kostivere alevik, Jõelähtme vald, Harju maakond",2022-10-16,renoveeritud,1,1,29.4 m²,1,2,korteriomand,,61 900 €,2 105.44 €/m²,,,"194 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",24504:008:0326,,F,,,,,,,,1966,,,,,1,,,,,,,,,,,,,,,,,,harju
69,4252420,"Katleri tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,1,,32.7 m²,3,5,korteriomand,"naabrivalve,turvauks,trepikoda lukus",83 000 €,2 538.23 €/m²,85.00,120.00,"261 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:306:0400,,D,paneelmaja,keskküte,"dušš,vann,pesumasin","kaabel-TV,telefon,internet",,,,1991,"mööbel,külmik",,,,,elektripliit,,,,,,,,,,,,,,,,,harju
70,6513224,"Asula tn 5,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,,2,1,45.1 m²,1,4,korteriomand,,157 500 €,,,,"495 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,kivimaja,gaasiküte,"pesumasin,dušš","internet,digi-TV,telefon",,,,,"eraldi sissepääs,kinnine hoov,mööbel,mööbli võimalus","tasuta parkimine,kindel parkimiskoht kinnistul",panipaik,sundventilatsioon,1,,,,,,,,,,,,,,,,,,harju
71,2150923,"Tedre tn 85,Kristiine linnaosa, Tallinn, Harju maakond",2022-10-16,,2,1,43.7 m²,3,5,korteriomand,"trepikoda lukus,turvauks",116 900 €,2 675.06 €/m²,,,"367 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78407:701:7811,,energiamärgis määramata,paneelmaja,keskküte,"pesumasin,dušš,tsentraalne kanalisatsioon","internet,digi-TV",,rõdu,,1973,mööbel,kindel parkimiskoht kinnistul,,sundventilatsioon,1,elektripliit,,,,,rullmaterjal,,,,,,,,,,,,harju
72,7709542,"Läänemere tee 25, Kuristiku,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,1,,32.7 m²,4,5,korteriomand,,78 000 €,2 385.32 €/m²,,,"245 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:308:1000,,F,kivimaja,,,,,,,1985,,,,,1,elektripliit,,,,,,,,,,,,,,,,,harju
73,5395110,"Lasnamäe tn 4c,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,4,3,88.5 m²,7,13,korteriomand,"naabrivalve,trepikoda lukus,turvauks",439 800 €,4 969.49 €/m²,,,"1 382 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:1043,,B,paneelmaja,"keskküte,põrandaküte","vann,dušš,wc ja vannituba eraldi,pesumasin","kaabel-TV,internet",,rõdu,9.50,2018,külmik,,,,,,,,jah,,,,,,,,,,,,,,harju
74,2348960,"K. Kärberi tn 60, Priisle,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,4,3,79.5 m²,1,9,korteriomand,"naabrivalve,turvauks,trepikoda lukus",194 000 €,2 440.25 €/m²,,,"610 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:309:0750,,C,kivimaja,keskküte,"wc ja vannituba eraldi,vann,pesumasin","kaabel-TV,telefon,internet",,,,1985,külmik,,,,,,,,,,,,,,,,,,,,,,harju
75,8330078,"Süsta tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,2,2,28 m²,1,2,korteriomand,,78 000 €,2 785.71 €/m²,,,"245 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,kamin,,"telefon,internet,digi-TV",,,,1914,"kinnine hoov,mööbel,mööbli võimalus",tasuta parkimine,panipaik,,1,puupliit,,,,,,,,,,,,,,,,,harju
76,9042516,"Volmre tn 31-4, Haabersti, Rocca Al Mare,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,"uusehitis,uus viimistlus",2,1,43.1 m²,1,3,korteriomand,"turvauks,trepikoda lukus",179 900 €,4 174.01 €/m²,,,"565 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:4804,,A,kivimaja,gaasiküte,"dušš,tsentraalne kanalisatsioon",internet,,rõdu,4.70,2022,,"tasuta parkimine,parkimiskoht maa-aluses garaažis",panipaik,sundventilatsioon,1,,,,jah,,,,,,,,,,,,,,harju
77,4981985,"Mustamäe tee 181,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,43.1 m²,8,9,korteriomand,trepikoda lukus,122 900 €,,,,"386 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"vann,pesumasin",,,klaasitud rõdu,2.10,1968,mööbel,tasuta parkimine,,,1,gaasipliit,,,jah,,,,,,,,,,,,,,harju
78,7254417,"E. Vilde tee 78-78, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,3,,46.6 m²,2,5,korteriomand,,118 000 €,2 532.19 €/m²,,,"371 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:501:3370,,D,paneelmaja,,,,,rõdu,,1967,,,panipaik,,1,gaasipliit,,,,,,,,,,,,,,,,,harju
79,4281571,"Hansa tee 1, Järveküla,Järveküla, Rae vald, Harju maakond",2022-10-16,valmis,4,3,76.1 m²,2,3,korteriomand,"trepikoda lukus,turvauks",252 000 €,3 311.43 €/m²,,,"792 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",65301:001:1706,,B,"paneelmaja,betoonmaja",gaasiküte,wc ja vannituba eraldi,,,rõdu,3.80,2020,mööbel,kindel parkimiskoht kinnistul,panipaik,,1,elektripliit,,,,,pvc,,,,,,,,,,,,harju
80,6392438,"Astangu tn 19/3,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,,4,3,106.3 m²,7,8,korteriomand,"trepikoda lukus,turvauks",250 000 €,,,,"785 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,C,betoonmaja,keskküte,"tsentraalne kanalisatsioon,vann,wc ja vannituba eraldi,pesumasin","digi-TV,internet",,rõdu,13.00,2017,"kinnine hoov,mööbli võimalus",kindel parkimiskoht kinnistul,"kelder,garderoob",,1,,,,jah,,rullmaterjal,,,,,,,,,,,,harju
81,2625764,"Pronksi tn 7, Kompassi,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,46.3 m²,7,7,korteriomand,,164 800 €,3 559.40 €/m²,,,"518 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:113:0028,,energiamärgis määramata,kivimaja,,,,,rõdu,,1983,,,,,1,elektripliit,,,,,,,,,,,,,,,,,harju
82,7743232,"Akadeemia tee 6,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,43.9 m²,1,5,korteriomand,"naabrivalve,trepikoda lukus,turvauks",102 000 €,2 323.46 €/m²,70.00,175.00,"320 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:501:3300,,,paneelmaja,keskküte,"dušš,pesumasin","internet,kaabel-TV,telefon",,,,1963,"mööbel,külmik",,panipaik,,,gaasipliit,,,,,,,,,jah,,,,,,,,harju
83,5950060,"Valge tn 18H,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,"valmis,renoveeritud",3,3,77.5 m²,3,5,korteriomand,"turvauks,naabrivalve,trepikoda lukus",299 000 €,3 858.06 €/m²,,,"939 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"saun,dušš,pesumasin,vann","internet,digi-TV",,rõdu,,2004,mööbli võimalus,tasuta parkimine,panipaik,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
84,7219747,"Järveotsa tee 23, Väike-Õismäe,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,vajab kapitaalremonti,3,2,65.6 m²,8,9,kinnistu,trepikoda lukus,114 000 €,1 737.80 €/m²,,,"358 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78406:603:0021,,E,paneelmaja,keskküte,"dušš,wc ja vannituba eraldi",,,rõdu,0.00,1977,,,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
85,3991685,"Vasara tn 15-21,Keila linn, Harju maakond",2022-10-16,uusehitis,2,1,44.3 m²,3,3,korteriomand,trepikoda lukus,148 500 €,3 352.14 €/m²,,,"467 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,"keskküte,põrandaküte","tsentraalne kanalisatsioon,dušš",internet,,rõdu,6.00,2022,,kindel parkimiskoht kinnistul,panipaik,sundventilatsioon,1,elektripliit,,,,,,,,,,,,,,,,,harju
86,4691492,"Kuukressi 1, Pirita Koze,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,4,3,87 m²,3,3,korteriomand,"trepikoda lukus,turvauks,naabrivalve",310 000 €,3 563.22 €/m²,,,"974 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,paneelmaja,keskküte,"dušš,pesumasin,tsentraalne kanalisatsioon","digi-TV,internet",,rõdu,,2020,"mööbel,külmik","tasuta parkimine,parkimiskoht maa-aluses garaažis",panipaik,,2,elektripliit,,,,,,,,,,,,,,,,,harju
87,7395448,"Mustamäe tee 80,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,"valmis,vajab renoveerimist",2,1,43.2 m²,5,9,korteriomand,"naabrivalve,trepikoda lukus",92 500 €,2 141.20 €/m²,,,"291 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"wc ja vannituba eraldi,tsentraalne kanalisatsioon,dušš","internet,digi-TV",,rõdu,,,,tasuta parkimine,,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
88,8949988,"Mooni tn 60, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,43 m²,5,9,korteriomand,"trepikoda lukus,turvauks,naabrivalve",119 900 €,2 788.37 €/m²,,,"377 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78407:701:0932,0,D,paneelmaja,keskküte,"wc ja vannituba eraldi,pesumasin,dušš,vann","kaabel-TV,internet",,rõdu,0.00,1974,"mööbel,mööbli võimalus,külmik",,,,,elektripliit,,,jah,,,,,,jah,,,,,,,,harju
89,3696124,"Sõpruse pst 250,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,1,43.2 m²,4,9,korteriomand,"naabrivalve,trepikoda lukus,turvauks",119 900 €,2 775.46 €/m²,,,"377 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"vann,tsentraalne kanalisatsioon,pesumasin,wc ja vannituba eraldi","internet,digi-TV",,klaasitud rõdu,,1968,külmik,tasuta parkimine,,,1,gaasipliit,,,jah,,,,,,,,,,,,,,harju
90,7750625,"Keemikute tn 4,Maardu linn, Harju maakond",2022-10-16,"vajab renoveerimist,valmis",2,1,52.7 m²,4,5,korteriomand,"naabrivalve,trepikoda lukus",69 990 €,1 328.08 €/m²,,,"220 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,keskküte,"dušš,tsentraalne kanalisatsioon,vann","digi-TV,internet",,"rõdu,klaasitud rõdu",,1977,,tasuta parkimine,,,1,elektripliit,,,,,,,,,,,,,,,,,harju
91,3352510,"Õismäe tee 29,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,vajab kapitaalremonti,2,1,46.4 m²,1,5,korteriomand,"turvauks,trepikoda lukus",89 000 €,1 918.10 €/m²,,,"280 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"tsentraalne kanalisatsioon,vann,dušš","internet,telefon,digi-TV",,,,1974,külmik,tasuta parkimine,kelder,sundventilatsioon,1,elektripliit,,,,,rullmaterjal,,,,,,,,,,,,harju
92,3341408,"Mustakivi tee 25, VEGA MAJA,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,"valmis,uusehitis,uus viimistlus",4,3,99.5 m²,11,12,korteriomand,"videokaamerad,turvamees,trepikoda lukus",350 000 €,3 517.59 €/m²,,,"1 100 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,keskküte,,"digi-TV,internet,telefon",,rõdu,14.40,,"kinnine hoov,mööbel","kindel parkimiskoht kinnistul,tasuta parkimine",panipaik,,2,elektripliit,,,jah,,,,,,,,,,,,,,harju
93,4821084,"Kivi tn 3,Klooga alevik, Lääne-Harju vald, Harju maakond",2022-10-16,vajab kapitaalremonti,1,1,27.3 m²,4,5,korteriomand,,35 000 €,1 282.05 €/m²,,,"110 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",29501:009:0149,0,,paneelmaja,keskküte,wc ja vannituba eraldi,,,,,1987,,,panipaik,,,,,,,,,,,,jah,,,,,,,,harju
94,4242234,"E. Vilde tee 104,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,2,1,43.7 m²,4,5,korteriomand,,97 900 €,,,,"308 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,E,paneelmaja,keskküte,vann,,,rõdu,,,,,"kelder,panipaik",,1,gaasipliit,,,,,,,,,,,,,,,,,harju
95,7561499,"Kannikese tn 10,Saku alevik, Harju maakond",2022-10-16,valmis,4,3,66.5 m²,5,5,korteriomand,,130 000 €,1 954.89 €/m²,,,"408 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",71801:010:1640,,energiamärgis määramata,paneelmaja,,,,,rõdu,,1986,,,panipaik,,1,,,,,,,,,,,,,,,,,,harju
96,5034181,"Linnamäe tee 12,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,2,2,52.2 m²,8,9,,,114 999 €,2 203.05 €/m²,,,"361 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,C,,keskküte,,,,kinnine rõdu,,,"mööbel,mööbli võimalus",tasuta parkimine,,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
97,5038087,"Sipelga tn 4,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,75.7 m²,6,8,korteriomand,"naabrivalve,trepikoda lukus,turvauks",247 000 €,3 262.88 €/m²,,,"776 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,B,paneelmaja,keskküte,"tsentraalne kanalisatsioon,dušš","internet,digi-TV",,rõdu,4.20,2012,,"tasuta parkimine,kindel parkimiskoht kinnistul",panipaik,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
98,2735912,"Muhu tn 5,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,51 m²,2,9,korteriomand,trepikoda lukus,139 000 €,2 725.49 €/m²,,,"437 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:307:0490,,E,paneelmaja,keskküte,vann,internet,,klaasitud rõdu,1.50,1988,"mööbel,mööbli võimalus",tasuta parkimine,garderoob,,1,elektripliit,,,jah,,,,,,,,,,,,,,harju
99,8767184,"Joa tn 3,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,uus viimistlus,4,3,195.8 m²,4,5,korteriomand,"trepikoda lukus,turvasüsteem,naabrivalve,videokaamerad,turvauks",550 000 €,2 808.99 €/m²,,,"1 728 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,kivimaja,"keskküte,kamin","tsentraalne kanalisatsioon,wc ja vannituba eraldi,pesumasin,vann","digi-TV,internet",,terrass,64.50,2007,mööbel,"kindel parkimiskoht kinnistul,parkimiskoht maa-aluses garaažis","panipaik,garderoob","sundventilatsioon,konditsioneer",2,elektripliit,,,jah,,,,,,,,,,,,,,harju
