,Address,District,Date,Seisukord,Tube,Magamistube,Vannitube,Üldpind,Korrus,Korruseid kokku,Turvasüsteem,Lisaväärtused,Hind,Energiamärgis,Materjal,Ehitusaasta,Lift,Küte,Pliit,Side,Ventilatsioon,Rõdu,Omandiõigus,Lisanduvad kommunaalid,Tagatisraha,Parkimine,Lisaruumid,Sanitaar,Lisanduvad kommunaalkulud,Parkimiskohti,tasuta parkimine,Rõdu pind,tasuline parkimine,Suve kommunaalid,Talve kommunaalid,Krunt,Kinnistu number,Maakleritasu,Katus,Piirangud,Lisainfo,maakond
1193,"Kaluri tee 6, Haabneeme alevik, Viimsi vald, Harju maakond","Haabneeme alevik, Viimsi vald, Harju maakond",2022-10-30,valmis,4,3,1,86.9,1,5,,mööbel,750.0,,kivimaja,1975,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,,harju
1194,"Vanaturu kael 10, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,uus viimistlus,5,,,136.0,4,4,,mööbel,2000.0,energiamärgis määramata,,,,keskküte,,,,,,,,,,"dušš,vann",,,,0.00,,,,,,,,,,harju
1195,"Nunne tn 11b, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,uus viimistlus,3,,,50.0,4,4,,mööbel,790.0,energiamärgis määramata,kivimaja,,,"elektriküte,kamin",,,,,,,,,,,,,,0.00,,,,,,,,,,harju
1196,"Pühavaimu tn 7, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,uus viimistlus,2,1,,50.0,2,5,,mööbel,1000.0,energiamärgis määramata,kivimaja,1920,,keskküte,,,,,,,,,,,,,,0.00,,,,,,,,,,harju
1197,"Suur-Patarei tn 25, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,2,1,1,46.6,1,5,turvauks,"mööbel,külmik",490.0,energiamärgis määramata,kivimaja,1961,,keskküte,gaasipliit,internet,,,,,,,,"dušš,pesumasin",,,,0.00,,,,,,,,,,harju
1198,"FR. R. Faehlmanni 24/2, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2022-10-30,uus viimistlus,3,2,1,81.8,1,3,"turvauks,naabrivalve,trepikoda lukus","mööbel,külmik",850.0,energiamärgis määramata,puitmaja,2014,,gaasiküte,,internet,,,,,,,,"dušš,pesumasin,wc ja vannituba eraldi",,,,0.00,,,,,,,,,,harju
1199,"Vesivärava tn 50, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,2,,,68.5,8,9,,,850.0,B,,2019,,,,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
1200,"Ümera tn 11, Seli, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,san remont tehtud,3,2,1,65.1,2,9,,,600.0,F,paneelmaja,,,,elektripliit,,,rõdu,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1201,"Taludevahe tn 116, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,3,,,69.5,3,4,,"mööbel,külmik",690.0,D,,2008,,gaasiküte,,,,,,,,,,"dušš,saun",,,,,,,,,,,,,,harju
1202,"Pikk jalg 36, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,renoveeritud,2,1,1,56.5,4,6,turvauks,"mööbel,külmik",1390.0,,kivimaja,1850,jah,,elektripliit,internet,,,,,,,,"dušš,pesumasin",,,,,,,,,,,,,,harju
1203,"Raua tn 10, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,3,,,81.3,3,5,trepikoda lukus,"mööbel,külmik",1250.0,energiamärgis määramata,,2013,,keskküte,,,,rõdu,,,,garaaž,,"dušš,pesumasin",,,,6.30,,,,,,,,,,harju
1204,"Vana-Viru tn 11a, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,uusehitis,3,,,93.8,3,3,,"mööbel,külmik",1300.0,,,,,elektriküte,,,,,,,,,,"dušš,wc ja vannituba eraldi",,,,,,,,,,,,,,harju
1205,"Lembitu tn 8, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,2,,,53.6,2,5,,"mööbel,külmik",650.0,D,,1952,,keskküte,,,,rõdu,,,,,,dušš,,,,,,,,,,,,,,harju
1206,"E.Viiralti 3, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,3,,,81.4,2,5,,"mööbel,külmik",890.0,energiamärgis määramata,,1926,,keskküte,,,,rõdu,,,,,,dušš,,,,,,,,,,,,,,harju
1207,"Kuninga tn 1, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,uus viimistlus,4,2,1,126.9,2,4,turvauks,"mööbel,külmik",2100.0,,,1400,,,elektripliit,,,,,,,,,"dušš,pesumasin",,,,,,,,,,,,,,harju
1208,"Kuninga tn 1, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,uus viimistlus,2,,,42.0,2,3,,"mööbel,külmik",790.0,energiamärgis määramata,,,,keskküte,,,,,,,,,,"dušš,pesumasin",,,,0.00,,,,,,,,,,harju
1209,"Vesivärava tn 11, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2022-10-30,uus viimistlus,2,,,42.7,1,3,,külmik,590.0,energiamärgis määramata,puitmaja,1934,,gaasiküte,,,,,,,,,,dušš,,,,,,,,,,,,,,harju
1210,"Uus tn 13, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,uus viimistlus,4,,,110.0,1,4,,"mööbel,külmik",1300.0,energiamärgis määramata,,,,gaasiküte,,,,,,,,,,,,,,0.00,,,,,,,,,,harju
1211,"Kalaranna tn 25, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,2,1,1,41.4,3,4,turvauks,"mööbel,külmik",1100.0,A,kivimaja,2022,,,elektripliit,internet,,,,,,,,"dušš,pesumasin",,,,,,,,,,,,,,harju
1212,"Kaarli pst 8, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,3,2,2,96.5,7,8,turvauks,"mööbel,külmik",1800.0,E,kivimaja,2004,jah,,elektripliit,,,klaasitud rõdu,,,,garaaž,,"dušš,saun,pesumasin",,,,,,,,,,,,,,harju
1213,"Kuninga tn 1, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,4,2,1,126.9,2,4,turvauks,"mööbel,külmik",2100.0,,,1400,,,elektripliit,,,,,,,,,"dušš,pesumasin",,,,,,,,,,,,,,harju
1214,"Uus tn 24, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,valmis,3,,,81.6,4,4,,"mööbel,külmik",1100.0,F,,,,keskküte,,,,,,,,,,,,,,0.00,,,,,,,,,,harju
1215,"J. Vilmsi tn 45, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,2,1,1,44.2,2,3,turvauks,"mööbel,külmik",550.0,energiamärgis määramata,puitmaja,1930,,elektriküte,gaasipliit,,,,,,,,,"dušš,pesumasin",,,,0.00,,40.00,40.00,,,,,,,harju
1216,"Ümera tn 44, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,1,1,1,34.2,5,5,"turvauks,trepikoda lukus","mööbel,mööbli võimalus,külmik",350.0,D,paneelmaja,,,keskküte,,"digi-TV,telefon,internet",,rõdu,,,,tasuta parkimine,,"vann,dušš,pesumasin",,,,3.20,,,,,,,bituumen,,,harju
1217,"Keldrimäe tn 2, Keldrimäe, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,renoveeritud,2,1,1,49.5,3,9,,,600.0,energiamärgis määramata,paneelmaja,1977,,,elektripliit,,,,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1218,"Saturni tn 7, Uus Maailm, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,2,1,1,42.0,1,3,,,555.0,energiamärgis määramata,puitmaja,1938,,,gaasipliit,,,,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1219,"Tina tn 16, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2022-10-30,,2,1,1,38.4,4,4,,,500.0,F,kivimaja,1962,,,gaasipliit,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
1220,"Pune tee 5, Pirita linnaosa, Tallinn, Harju maakond","Pirita linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,4,3,,95.5,1,3,trepikoda lukus,"mööbli võimalus,külmik",650.0,,paneelmaja,2004,,gaasiküte,,,,rõdu,korteriomand,,,,panipaik,"wc ja vannituba eraldi,dušš,vann,saun",,,jah,,,,,,0,,,,,harju
1221,"Laki tn 24, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,1,,1,16.8,4,4,"videokaamerad,trepikoda lukus,turvauks","mööbel,külmik",400.0,energiamärgis määramata,kivimaja,2019,,keskküte,elektripliit,internet,,,korteriomand,,400.00,,,dušš,,,,,,,,,,480.00,rullmaterjal,,,harju
1222,"Krati tee 1, Tallinn, Peetri alevik, Rae vald, Harju maakond","Peetri alevik, Rae vald, Harju maakond",2022-10-30,,3,2,1,30.0,1,2,"trepikoda lukus,videokaamerad","mööbel,külmik",695.0,C,kivimaja,2020,,,elektripliit,,,,,,,tasuta parkimine,,dušš,,,,,,90.00,90.00,,,,,,,harju
1223,"Piibri tn 4, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,,2,1,,32.0,1,2,"turvauks,trepikoda lukus","mööbel,TV,külmik",320.0,,betoonmaja,1961,,keskküte,elektripliit,,,,korteriomand,kõik kommunaalteenused,320.00,,kelder,"tsentraalne kanalisatsioon,pesumasin",,,,,,80.00,130.00,,,384.00,eterniit,,,harju
1224,"Kaaruti tn 6, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,2,1,1,53.4,3,4,,,625.0,B,kivimaja,2020,,,elektripliit,,,rõdu,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1225,"Gildi tn 8, Keldrimäe, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,2,1,1,52.6,5,5,"trepikoda lukus,turvauks","kinnine hoov,külmik",650.0,C,paneelmaja,1974,,keskküte,elektripliit,,,klaasitud rõdu,korteriomand,kõik kommunaalteenused,650.00,,kelder,"pesumasin,dušš,saun",,,,,,,,,,650.00,bituumen,,,harju
1226,"Sääse tn 14-82, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,3,2,1,51.4,10,10,,"mööbel,külmik",750.0,B,,2019,jah,keskküte,,"internet,digi-TV",sundventilatsioon,rõdu,korteriomand,,750.00,tasuline parkimine,,,,,,9.60,,80.00,150.00,,,0.00,,,,harju
1227,"Sääse tn 14-86, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,1,1,1,27.0,10,10,,"mööbel,külmik",500.0,B,,2019,jah,keskküte,,,sundventilatsioon,,korteriomand,,430.00,tasuline parkimine,,,,,,,,40.00,60.00,,,0.00,,,,harju
1228,"Paasiku tn 6, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,,2,1,1,52.8,5,5,,,500.0,E,paneelmaja,1991,,,elektripliit,,,rõdu,korteriomand,,,,panipaik,,,,,,,,,,,,,,,harju
1229,"Linnamäe tee, linnamäe tee, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,,49,,,,1,2,"videokaamerad,trepikoda lukus,naabrivalve,turvauks","eraldi sissepääs,mööbel,mööbli võimalus,TV,külmik",200.0,,kivimaja,,,elektriküte,,internet,,,,kõik kommunaalteenused,200.00,tasuta parkimine,,"saun,boiler,pesumasin,dušš,lokaalne kanalisatsioon",,,,,,,,,,,bituumen,,,harju
1230,"Sõpruse pst, Mustamäe linnaosa, Tallinn, Harju maakond","Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-30,renoveeritud,4,,,,1,2,"turvauks,naabrivalve,trepikoda lukus,videokaamerad","eraldi sissepääs,mööbel,mööbli võimalus,TV,külmik",200.0,,kivimaja,,,elektriküte,elektripliit,internet,,,,,200.00,tasuta parkimine,,"dušš,pesumasin,boiler,tsentraalne kanalisatsioon",,,,,,,,,,0.00,bituumen,,,harju
1231,"Kesk-Kalamaja tn, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,renoveeritud,4,,,,1,2,"naabrivalve,videokaamerad,turvauks,trepikoda lukus","eraldi sissepääs,mööbel,mööbli võimalus,TV,külmik",200.0,energiamärgis määramata,kivimaja,,,elektriküte,elektripliit,internet,,,,,200.00,tasuta parkimine,,"tsentraalne kanalisatsioon,boiler,pesumasin,dušš",,,,,,,,,,0.00,bituumen,,,harju
1232,"C. R. Jakobsoni tn 17, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,"valmis,renoveeritud",2,1,1,50.0,3,7,"videokaamerad,turvasüsteem,trepikoda lukus,naabrivalve,turvauks","mööbel,TV,külmik",560.0,,kivimaja,2006,jah,keskküte,elektripliit,"internet,digi-TV,telefon",sundventilatsioon,rõdu,,kõik kommunaalteenused,560.00,,,,,,,,,100.00,180.00,,,560.00,,,,harju
1233,"Pärnu mnt 82, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,vajab renoveerimist,2,1,1,55.1,2,5,"trepikoda lukus,turvauks","mööbel,külmik",600.0,energiamärgis määramata,kivimaja,1953,,keskküte,elektripliit,"telefon,digi-TV,internet",sundventilatsioon,,korteriomand,kõik kommunaalteenused,600.00,tasuta parkimine,,"wc ja vannituba eraldi,vann,pesumasin,dušš,tsentraalne kanalisatsioon",,,,,,80.00,225.00,,,600.00,plekk,,,harju
1234,"Kruusa tn 19, Keila linn, Harju maakond","Keila linn, Harju maakond",2022-10-30,renoveeritud,1,,1,32.8,1,5,,,425.0,D,paneelmaja,1995,,,elektripliit,,,rõdu,korteriomand,,,,panipaik,,,,,,,,,,,,,,,harju
1235,"Mooni tn, Kristiine linnaosa, Tallinn, Harju maakond","Kristiine linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,4,3,2,265.8,2,2,,,3000.0,energiamärgis määramata,kivimaja,,,,elektripliit,,,,kinnistu,,,,,,,,,,,,,,,,,,,harju
1236,"Liivalaia tn 19, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,renoveeritud,2,1,1,42.0,2,2,"trepikoda lukus,naabrivalve,turvauks,turvasüsteem","eraldi sissepääs,kinnine hoov,mööbel,külmik",550.0,,"kivimaja,betoonmaja",,,"keskküte,gaasiküte,põrandaküte",elektripliit,internet,,,,,100.00,parkimiskoht puudub,,"tsentraalne kanalisatsioon,pesumasin,dušš",,,,,,,,,,550.00,rullmaterjal,,,harju
1237,"Tehnika tn 27, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,vajab renoveerimist,3,,,54.7,2,5,,,750.0,energiamärgis määramata,,1940,,,,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
1238,"Paldiski mnt 199a, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,3,2,1,72.3,3,4,"trepikoda lukus,turvauks","mööbel,TV,külmik",770.0,B,kivimaja,2016,jah,"põrandaküte,keskküte",,internet,sundventilatsioon,rõdu,korteriomand,,770.00,"kindel parkimiskoht kinnistul,tasuta parkimine",panipaik,"wc ja vannituba eraldi,dušš,tsentraalne kanalisatsioon",,,,12.30,,150.00,280.00,,,770.00,,,,harju
1239,"Faehlmanni 1, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2022-10-30,renoveeritud,4,3,2,165.0,2,4,,,2000.0,energiamärgis määramata,kivimaja,1939,,,elektripliit,,,,korteriomand,,,,panipaik,,,,,,,,,,0,,,,,harju
1240,"Kaarli pst 7, Tõnismäe, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,3,2,1,70.7,3,4,,,690.0,E,kivimaja,,,,elektripliit,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
1241,"Suur-Patarei tn 20, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,2,1,1,65.6,4,5,,,1190.0,B,kivimaja,2019,,,,,,rõdu,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1242,"Liikuri tn 5, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,2,1,1,46.8,6,8,,,680.0,B,kivimaja,2020,,,elektripliit,,,rõdu,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1243,"Läänemere tee 27, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,,2,1,1,52.6,4,5,"trepikoda lukus,turvauks","mööbel,TV,külmik",490.0,E,paneelmaja,1987,,keskküte,elektripliit,,,"rõdu,klaasitud rõdu",korteriomand,,490.00,tasuta parkimine,,"dušš,wc ja vannituba eraldi,vann,tsentraalne kanalisatsioon",,,,,,100.00,160.00,,,490.00,bituumen,,,harju
1244,"Kiikri tn 2/3, Kadriorg, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,3,2,2,77.1,1,4,trepikoda lukus,"mööbel,TV,külmik",1200.0,A,kivimaja,2019,jah,autonoomne küte,elektripliit,,sundventilatsioon,terrass,korteriomand,kõik kommunaalteenused,2000.00,parkimiskoht maa-aluses garaažis,"panipaik,garderoob",,,,,33.40,,,,,8515350,1320.00,,,,harju
1245,"Tule põik 5, Saue linn, Harju maakond","Saue linn, Harju maakond",2022-10-30,uusehitis,2,1,1,55.8,1,5,"trepikoda lukus,turvauks","mööbel,TV,külmik",700.0,B,"kivimaja,betoonmaja,paneelmaja",2022,,"põrandaküte,keskküte",elektripliit,"internet,digi-TV",,,korteriomand,,700.00,kindel parkimiskoht kinnistul,,"pesumasin,dušš",,,,,,,,,,700.00,rullmaterjal,,,harju
1246,"Kaupmehe tn 7, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,,3,2,1,64.2,4,8,"turvauks,trepikoda lukus,naabrivalve","kinnine hoov,mööbel,TV,külmik",850.0,energiamärgis määramata,kivimaja,2007,jah,keskküte,elektripliit,"digi-TV,internet",,rõdu,korteriomand,,,tasuta parkimine,,"dušš,pesumasin,tsentraalne kanalisatsioon,vann",,,,,,,,,,,,,,harju
1247,"Roosikrantsi tn 9, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,4,3,1,103.4,8,8,,,1300.0,D,paneelmaja,2002,,,,,,,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1248,"Luha tn 9, Uus Maailm, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,1,,1,16.0,1,3,,,400.0,energiamärgis määramata,,2020,,,,,,,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1249,"Sõstra tn 4a, LILLEKÜLA, Kristiine linnaosa, Tallinn, Harju maakond","Kristiine linnaosa, Tallinn, Harju maakond",2022-10-30,"valmis,uusehitis",3,2,1,60.1,3,5,"turvasüsteem,trepikoda lukus,turvauks","kinnine hoov,mööbel,külmik",750.0,energiamärgis määramata,betoonmaja,2005,,keskküte,,digi-TV,sundventilatsioon,,korteriomand,kõik kommunaalteenused,750.00,kindel parkimiskoht kinnistul,,"vann,tsentraalne kanalisatsioon,pesumasin",,,,,,,,,,750.00,rullmaterjal,,,harju
1250,"Kohtu tn 2, TOOMPEA, Vanalinn, Tallinn, Harju maakond","Vanalinn, Tallinn, Harju maakond",2022-10-30,renoveeritud,2,1,1,60.9,3,3,"turvauks,naabrivalve,trepikoda lukus","kinnine hoov,mööbel,TV,külmik",790.0,energiamärgis määramata,kivimaja,,,"keskküte,kamin",elektripliit,,,,korteriomand,kõik kommunaalteenused,790.00,tasuline parkimine,"panipaik,garderoob","vann,tsentraalne kanalisatsioon,pesumasin",,,,,,,,,,790.00,kivi,,,harju
1251,"Juhkentali tn, Juhkentali, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,uus viimistlus,2,1,1,43.0,2,3,,,650.0,B,kivimaja,2016,,,elektripliit,,,rõdu,korteriomand,,,,,,,,,,,,,,0,,,,,harju
1252,"Paepargi tn 21, Pae park, Lasnamäe linnaosa, Tallinn, Harju maakond","Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,2,1,1,52.4,3,4,"videokaamerad,turvauks,trepikoda lukus,naabrivalve,turvasüsteem",mööbel,700.0,B,betoonmaja,2015,,"põrandaküte,keskküte",elektripliit,"telefon,digi-TV,internet",sundventilatsioon,klaasitud rõdu,korteriomand,,0.00,"kindel parkimiskoht kinnistul,tasuta parkimine",panipaik,"dušš,vann",,,,4.20,,120.00,160.00,,27171401,350.00,bituumen,,,harju
1253,"Lätte tn 9, Tatari, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,renoveeritud,4,3,1,101.7,3,4,,,1200.0,E,kivimaja,1937,,,,,,,korteriomand,,,,panipaik,,,,,,,,,,0,,,,,harju
1254,"Paepargi 51, Sikupilli, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,4,3,2,126.0,14,14,,,1500.0,B,kivimaja,2017,,,,,,,korteriomand,,,,panipaik,,,,,,,,,,0,,,,,harju
1255,"Saadu tn 9, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,2,,,41.6,2,2,,"mööbel,külmik",665.0,B,kivimaja,2020,,keskküte,,,,rõdu,korteriomand,,,,,"pesumasin,dušš",Added_to_price,,,,,,,,,,,,http://www.arcovara.ee/319769,harju
1256,"Raua tn 51, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,renoveeritud,4,3,,104.0,2,3,"turvauks,trepikoda lukus","kinnine hoov,mööbel,TV,külmik",800.0,,,,,,elektripliit,"digi-TV,internet",,,,,,,,"vann,pesumasin",,,,,,,,,,,,,,harju
1257,"Kiikri tn 6, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,,2,1,1,48.9,2,5,,,900.0,B,kivimaja,2022,,,elektripliit,,,rõdu,,,,,panipaik,,,,,,,,,,,,,,,harju
1258,"Kalaranna tn 8/1, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,3,2,,72.8,4,5,"turvauks,trepikoda lukus,naabrivalve","mööbel,külmik",1600.0,B,,2021,jah,põrandaküte,,internet,,rõdu,korteriomand,,,,,"dušš,pesumasin",,,jah,,,,,,0,,,,,harju
1259,"Pelguranna tn 3, Põhja-Tallinna linnaosa, Tallinn, Harju maakond","Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,1,,,23.2,5,5,"trepikoda lukus,turvauks","mööbel,külmik",550.0,B,kivimaja,2022,jah,"keskküte,põrandaküte",,"internet,kaabel-TV",,,korteriomand,,,,,"pesumasin,dušš",,,jah,,,,,,,,,,,harju
1260,"Õismäe tee 102, Haabersti linnaosa, Tallinn, Harju maakond","Haabersti linnaosa, Tallinn, Harju maakond",2022-10-30,valmis,1,1,1,32.9,3,9,"naabrivalve,trepikoda lukus,turvauks","mööbel,külmik",415.0,D,,1976,jah,keskküte,elektripliit,,,kinnine rõdu,korteriomand,kõik kommunaalteenused,415.00,tasuta parkimine,,"vann,pesumasin",,,,,,45.00,80.00,,,415.00,,,,harju
1261,"Männiku tee 7-3, Liiva, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,3,2,1,47.7,2,3,,,1500.0,C,puitmaja,2022,,,,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
1262,"Männiku tee 7-1, Liiva, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,3,2,2,52.6,1,3,,,1500.0,C,puitmaja,2022,,,,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
1263,"Vesivärava tn 26, Kadriorg, Tallinn, Harju maakond","Kadriorg, Tallinn, Harju maakond",2022-10-30,,3,2,1,91.0,2,2,,,900.0,C,,1926,,,,,,,,,,,,,,,,,,,,,,,,,,harju
1264,"Tartu mnt, Kesklinna linnaosa, Tallinn, Harju maakond","Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-30,,3,2,1,70.7,13,15,"turvamees,trepikoda lukus,turvauks","mööbel,TV,külmik",1600.0,energiamärgis määramata,,2016,jah,"põrandaküte,keskküte",elektripliit,,"konditsioneer,sundventilatsioon",,,"kõik kommunaalteenused,elekter,küte,vesi",1600.00,,,"pesumasin,dušš,tsentraalne kanalisatsioon",,,,,,,,,,1600.00,,,,harju
1265,"Männiku tee 7-4, Liiva, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,2,1,1,32.9,2,3,,,1000.0,C,puitmaja,2022,,,,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
1266,"Männiku tee 7-5, Liiva, Nõmme linnaosa, Tallinn, Harju maakond","Nõmme linnaosa, Tallinn, Harju maakond",2022-10-30,uusehitis,1,1,1,25.5,3,3,,,800.0,C,puitmaja,2022,,,,,,,korteriomand,,,,,,,,,,,,,,,,,,,harju
