,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Hind / m²,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Energiamärgis,Materjal,Ehitusaasta,Küte,Sanitaar,Vannitube,Köögi pind,Katastritunnus,Lisaväärtused,Lisaruumid,Pliit,Side,Rõdu pind,Tagatisraha,Suve kommunaalid,Talve kommunaalid,Kinnistu number,Lift,Rõdu,Parkimine,Saadaval,Katus,Krunt,Lisanduvad kommunaalkulud,Lisainfo,tasuta parkimine,Ventilatsioon,Parkimiskohti,tasuline parkimine,Lisanduvad kommunaalid,Maakleritasu,Piirangud,maakond
120,8641351,"Jakobi 31, Tähtvere,Tartu linn, Tartu maakond",2022-10-23,san remont tehtud,4,3,79.8 m²,2,3,korteriomand,naabrivalve,169000.0,2 117.79 €/m²,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,,1977,kamin,boiler,,,79501:033:0015,,,puupliit,internet,,,,,,,,,,,,,,,,,,,,,tartu
121,3231644,"Munga tn 8, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,,1,,27.2 m²,1,2,korteriomand,,89000.0,3 272.06 €/m²,"280 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,puitmaja,1948,keskküte,,,,79507:009:0006,,,,,,,,,3006103,,,,,,465 m²,,,,,,,,,,tartu
122,1985602,"Mõisa tee 3-5,Aakre küla, Elva vald, Tartu maakond",2022-10-23,,,,105.3 m²,,2,,,30000.0,284.90 €/m²,"94 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
123,5671938,"Pärna tn 9/1,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,,,,65 m²,,,,,139500.0,2 146.15 €/m²,"438 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
124,9385835,"Lehise tee 37, Südame elurajoon,Haaslava küla, Kastre vald, Tartu maakond",2022-10-23,uusehitis,3,,78.9 m²,,2,korteriomand,,159900.0,2 026.62 €/m²,"502 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,"põrandaküte,maaküte",dušš,,,29101:001:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
125,7845346,"Lehise tee 33,Haaslava küla, Kastre vald, Tartu maakond",2022-10-23,uusehitis,4,,75.1 m²,1,1,korteriomand,,169900.0,2 262.32 €/m²,"534 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,"põrandaküte,maaküte",dušš,,,29101:001:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
126,4126027,"Lehise tee 37,Haaslava küla, Kastre vald, Tartu maakond",2022-10-23,uusehitis,3,,84.5 m²,,2,korteriomand,,169900.0,2 010.65 €/m²,"534 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,maaküte,dušš,,,29101:001:1062,,,,,,,,,,,,,,,,,,,,,,,,,tartu
127,8353132,"Ülikooli tn 4, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,valmis,5,4,111.5 m²,6,6,korteriomand,"trepikoda lukus,videokaamerad",369000.0,3 309.42 €/m²,"1 159 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,2005,keskküte,"wc ja vannituba eraldi,dušš,saun",,,79507:062:0020,mööbel,,elektripliit,"internet,kaabel-TV",8.60,,,,4554603,jah,rõdu,,,,753 m²,,,,,,,,,,tartu
128,3304815,"Kõrve tn 23-4,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,97.8 m²,1,2,korteriomand,,199990.0,2 044.89 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
129,2941723,"Kõrve 23-6, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,107.9 m²,,2,korteriomand,,209990.0,1 946.15 €/m²,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
130,2094436,"Kõrve 23-3, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,98.2 m²,,2,korteriomand,,199990.0,2 036.56 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
131,4590441,"Raatuse tn 64-2, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,,59.6 m²,2,5,korteriomand,,239990.0,4 026.68 €/m²,"754 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,"keskküte,põrandaküte",,,,79514:017:0025,,,,,,,,,2436003,jah,,,,,,,,,,,,,,,tartu
132,4941293,"Kõrve tn 23-6,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,107.9 m²,,2,korteriomand,,209990.0,1 946.15 €/m²,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
133,4780516,"Kõrve 25-5, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,,108.9 m²,,2,korteriomand,,229990.0,2 111.94 €/m²,"723 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
134,7012297,"Kõrve 25-6, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,,107.9 m²,,2,korteriomand,,209990.0,1 946.15 €/m²,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
135,1204887,"Kõrve 23-7, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,135.3 m²,,2,korteriomand,,244990.0,1 810.72 €/m²,"770 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
136,1893978,"Kõrve 25-2, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,,98.2 m²,,2,korteriomand,,199990.0,2 036.56 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
137,7619187,"Kõrve tn 23-7,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,135.3 m²,1,2,korteriomand,,244990.0,1 810.72 €/m²,"770 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
138,6121463,"Kõrve tn 23-3,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,98.2 m²,1,2,korteriomand,,199990.0,2 036.56 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
139,8097194,"Kõrve tn 25-2,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,,98.2 m²,,2,korteriomand,,199990.0,2 036.56 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
140,9272095,"Kõrve 23-4, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,97.8 m²,,2,korteriomand,,199990.0,2 044.89 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
141,6977445,"Kõrve 25-3, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,,98.2 m²,,2,korteriomand,,199990.0,2 036.56 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
142,6173977,"Pargi tee 3-2,Haaslava küla, Kastre vald, Tartu maakond",2022-10-23,uusehitis,4,3,126.3 m²,1,2,korteriomand,,196900.0,1 558.99 €/m²,"619 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,põrandaküte,"dušš,wc ja vannituba eraldi,vann,saun",,,18501:001:0449,,,,,,,,,,,,,,,,,,,,,,,,,tartu
143,4114668,"Kõrve tn 25-3,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,,98.2 m²,,2,korteriomand,,199990.0,2 036.56 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
144,1620044,"Kõrve tn 25-5,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,,108.9 m²,,2,korteriomand,,229990.0,2 111.94 €/m²,"723 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
145,1600408,"Kõrve 23-5, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,108.9 m²,,2,korteriomand,,229990.0,2 111.94 €/m²,"723 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
146,6596242,"Kõrve tn 23-5,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,3,108.9 m²,1,2,korteriomand,,229990.0,2 111.94 €/m²,"723 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,põrandaküte,"dušš,vann,saun",,,79403:002:1059,,,,,,,,,,,,,,,,,,,,,,,,,tartu
147,2296232,"Kõrve 25-4, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,,97.8 m²,,2,korteriomand,,199990.0,2 044.89 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
148,3206012,"Pargi tee 3-1,Haaslava küla, Kastre vald, Tartu maakond",2022-10-23,uusehitis,5,4,151.1 m²,1,2,korteriomand,,229900.0,1 521.51 €/m²,"722 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,põrandaküte,"dušš,wc ja vannituba eraldi,vann,saun",,,18501:001:0449,,,,,,,,,,,,,,,,,,,,,,,,,tartu
149,3415899,"Kõrve tn 25-4,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,,97.8 m²,,2,korteriomand,,199990.0,2 044.89 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
150,3560824,"Kõrve tn 25-6,Kõrveküla alevik, Tartu vald, Tartu maakond",2022-10-23,uusehitis,4,,107.9 m²,,2,korteriomand,,209990.0,1 946.15 €/m²,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,"dušš,vann,saun",,,79403:002:1061,,,,,,,,,,,,,,,,,,,,,,,,,tartu
151,5037299,"Erminurme tee  18-13, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,91.4 m²,3,3,korteriomand,,246900.0,2 701.31 €/m²,"776 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,keskküte,"wc ja vannituba eraldi,saun",,,79601:001:1057,,,,,12.40,,,,17873750,,rõdu,,,,,,,,,,,,,,tartu
152,7902233,"Erminurme tee 14-6,Tila küla, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,57 m²,1,3,korteriomand,,166900.0,2 928.07 €/m²,"524 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,põrandaküte,,,,79601:001:1057,,,,,7.80,,,,17873750,,rõdu,,,,,,,,,,,,,,tartu
153,5570460,"Erminurme tee 14-17,Tila küla, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,50.3 m²,3,3,korteriomand,,159900.0,3 178.93 €/m²,"502 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,79601:001:1057,,,,,8.00,,,,17873750,,rõdu,,,,,,,,,,,,,,tartu
154,2632347,"Erminurme tee  14-3, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,91.3 m²,2,3,korteriomand,,229900.0,2 518.07 €/m²,"722 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,keskküte,"wc ja vannituba eraldi,saun",,,79601:001:1057,,,,,12.40,,,,17873750,,rõdu,,,,,,,,,,,,,,tartu
155,1100991,"Erminurme tee 14-5,Tila küla, Tartu vald, Tartu maakond",2022-10-23,uusehitis,2,1,48.3 m²,1,3,korteriomand,,148900.0,3 082.82 €/m²,"468 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,79601:001:1057,,,,,9.30,,,,17873750,,rõdu,,,,,,,,,,,,,,tartu
156,5414103,"Elva tn 25, Tammelinn,Tartu linn, Tartu maakond",2022-10-23,,3,,58 m²,1,2,kaasomand,,120000.0,2 068.97 €/m²,"377 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,,,,79504:040:0020,,,,,,,,,4446203,,,,,,,,,,,,,,,,tartu
157,4468628,"Ravila tn 62, Veeriku,Tartu linn, Tartu maakond",2022-10-23,valmis,3,2,65.5 m²,3,5,korteriomand,,129000.0,,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,paneelmaja,1978,keskküte,,1,,79502:036:0018,mööbli võimalus,"kelder,panipaik,garderoob",,,,,,,3241103,,klaasitud rõdu,tasuta parkimine,,rullmaterjal,,,,,,,,,,,tartu
158,7290237,"Lubja tn 9, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,valmis,3,2,58.1 m²,1,5,,trepikoda lukus,114880.0,1 977.28 €/m²,"361 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,1977,keskküte,"wc ja vannituba eraldi,boiler,pesumasin",,,79512:030:0004,,,gaasipliit,internet,,,60.00,150.00,,,,,,,,,,,,,,,,,tartu
159,5822108,"Päeva tn 3, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,48.7 m²,1,4,korteriomand,"turvauks,trepikoda lukus",219000.0,4 496.92 €/m²,"688 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,kivimaja,2020,"keskküte,põrandaküte",dušš,,,79501:002:0657,"mööbel,külmik",,elektripliit,internet,3.80,,,,,jah,rõdu,,,,,,,,,,,,,,tartu
160,3443327,"Pärna allee 4,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,,3,2,58.9 m²,1,3,korteriomand,"naabrivalve,trepikoda lukus",134000.0,2 275.04 €/m²,"421 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",F,kivimaja,2007,"gaasiküte,põrandaküte","dušš,pesumasin",,,,külmik,,elektripliit,,,,,,,,,,,,,,,,,,,,,,tartu
161,7975757,"Kaupmehe tn 10-14, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,63.4 m²,2,4,korteriomand,,172900.0,2 727.13 €/m²,"543 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.00,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
162,4573145,"Kaupmehe tn 10-1, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,50.8 m²,1,4,korteriomand,,162900.0,3 206.69 €/m²,"512 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,22.70,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
163,5912275,"Kaupmehe tn 10-13, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.8 m²,2,4,korteriomand,,141900.0,3 167.41 €/m²,"446 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,6.50,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
164,8305679,"Kaupmehe tn 10-12, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,41 m²,2,4,korteriomand,,125900.0,3 070.73 €/m²,"396 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
165,7033711,"Kaupmehe tn 10-20, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,41 m²,3,4,korteriomand,,134900.0,3 290.24 €/m²,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
166,1771757,"Kaupmehe tn 10-15, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,70 m²,2,4,korteriomand,,184900.0,2 641.43 €/m²,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.40,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
167,7710512,"Kaupmehe tn 10-16, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.7 m²,2,4,korteriomand,,141900.0,3 174.50 €/m²,"446 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,5.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
168,3207488,"Kaupmehe tn 10-17, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,64.3 m²,3,4,korteriomand,,179900.0,2 797.82 €/m²,"565 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.10,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
169,8342772,"Kaupmehe tn 10-18, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,83 m²,3,4,korteriomand,,201900.0,2 432.53 €/m²,"634 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,9.20,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
170,4029181,"Kaupmehe tn 10-19, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,65.2 m²,3,4,korteriomand,,179900.0,2 759.20 €/m²,"565 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
171,5408387,"Kaupmehe tn 10-2, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,83 m²,1,4,korteriomand,,216900.0,2 613.25 €/m²,"681 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,41.20,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
172,3544761,"Kaupmehe tn 10-21, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.8 m²,3,4,korteriomand,,143900.0,3 212.05 €/m²,"452 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,6.50,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
173,4202168,"Kaupmehe tn 10-10, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,83 m²,2,4,korteriomand,,199900.0,2 408.43 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,9.20,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
174,3137050,"Kaupmehe tn 10-11, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,65.2 m²,2,4,korteriomand,,177900.0,2 728.53 €/m²,"559 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
175,1899589,"Kaupmehe tn 10-26, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,83 m²,4,4,korteriomand,,203900.0,2 456.63 €/m²,"641 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,9.20,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
176,4856860,"Kaupmehe tn 10-7, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,70 m²,1,4,korteriomand,,191900.0,2 741.43 €/m²,"603 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,13.70,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
177,8846138,"Kaupmehe tn 10-31, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,70 m²,4,4,korteriomand,,188900.0,2 698.57 €/m²,"593 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.40,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
178,7267667,"Kaupmehe tn 10-3, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,65.2 m²,1,4,korteriomand,,187900.0,2 881.90 €/m²,"590 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,31.50,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
179,2900158,"Kaupmehe tn 10-23, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,70 m²,3,4,korteriomand,,186900.0,2 670 €/m²,"587 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.40,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
180,5475456,"Kaupmehe tn 10-27, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,65.2 m²,4,4,korteriomand,,181900.0,2 789.88 €/m²,"571 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
181,5517335,"Kaupmehe tn 10-25, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,64.3 m²,4,4,korteriomand,,180900.0,2 813.37 €/m²,"568 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.10,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
182,3721180,"Kaupmehe tn 10-9, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,64.3 m²,2,4,korteriomand,,176900.0,2 751.17 €/m²,"556 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.10,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
183,5707532,"Kaupmehe tn 10-6, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,63.4 m²,1,4,korteriomand,,177900.0,2 805.99 €/m²,"559 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,22.50,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
