,address,rooms,bedrooms,area,floor,total_floors,price,energy_label,year,maakond,city,district,flag_balcony,flag_lift,flag_shower,flag_bath,flag_sauna,flag_generalheat,flag_floorheat,flag_gasheat,flag_electricalheat,flag_brick,flag_panel,flag_beton,flag_stone,flag_wood,flag_newbuilding,flag_indevelopment,flag_renovated,flag_needsrenovation,zipcode,lat,lng
3809,"Sõle tn 25b/1, Pelguranna, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,74.1,1.0,4.0,199000.0,energiamärgis määramata,2000.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10614,59.43746089999999,24.7066037
3812,"Rävala pst 7, Südalinn, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,56.8,6.0,6.0,185000.0,D,1958.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10145,59.43335130000001,24.755346
3813,"Vasara tn 15-7, Keila linn, Harju maakond",3.0,2.0,62.1,3.0,3.0,170000.0,A,2022.0,harju,Keila linn,Keila linn,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,76606,59.31498260000001,24.4145753
3814,"Vasara tn 15-4, Keila linn, Harju maakond",3.0,2.0,62.1,2.0,5.0,170000.0,A,2022.0,harju,Keila linn,Keila linn,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,76606,59.31498260000001,24.4145753
3815,"Merirahu tn 6, Kakumäe, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,86.9,1.0,4.0,335000.0,B,2013.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13516,59.4416827,24.6221664
3816,"Luha tn 2a, Keila linn, Harju maakond",3.0,2.0,47.6,3.0,3.0,102000.0,D,1965.0,harju,Keila linn,Keila linn,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,76608,59.3089102,24.4270781
3817,"Mooni tn 16, Kristiine linnaosa, Tallinn, Harju maakond",3.0,2.0,112.6,1.0,2.0,240000.0,energiamärgis määramata,1940.0,harju, Tallinn,Kristiine linnaosa,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10613,59.42977219999999,24.7132605
3818,"Rüütli tn 13, Vanalinn, Tallinn, Harju maakond",3.0,2.0,108.9,4.0,4.0,450000.0,energiamärgis määramata,2002.0,harju, Tallinn,Vanalinn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10130,59.4349127,24.742816
3819,"Paevälja pst 11, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,46.0,8.0,8.0,219000.0,B,2022.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,13628,59.4459343,24.828342
3821,"Paekaare tn 68, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,69.0,3.0,5.0,145000.0,D,1986.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13611,59.435413,24.8282772
3823,"Aiandi tn 7/1, Mustamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,28.0,4.0,7.0,139990.0,B,2022.0,harju, Tallinn,Mustamäe linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12915,59.41152870000001,24.6837104
3824,"Kalju tn 6, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",4.0,3.0,119.2,2.0,3.0,355000.0,D,1925.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10414,59.44595249999999,24.7352489
3826,"Linnamäe tee 45, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,60.5,4.0,9.0,124000.0,E,1986.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13911,59.4499436,24.876315
3830,"Liikuri tn 8a, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,64.9,6.0,7.0,185000.0,energiamärgis määramata,2006.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13628,59.43768120000001,24.812119
3831,"Kivi tn 1, Paldiski linn, Harju maakond",3.0,3.0,61.9,2.0,5.0,99999.0,D,1998.0,harju,Paldiski linn,Paldiski linn,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,76805,59.3479835,24.0590448
3832,"Kivimäe tn 27-4, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,104.3,1.0,2.0,569000.0,B,2023.0,harju, Tallinn,Nõmme linnaosa,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,10919,59.38196029999999,24.6459894
3833,"Jägala-Joa 32, Jägala-Joa küla, Jõelähtme vald, Harju maakond",2.0,1.0,98.0,1.0,1.0,99000.0,energiamärgis määramata,1928.0,harju, Jõelähtme vald,Jägala-Joa küla,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,74212,59.45558130000001,25.177731
3834,"Pärnu mnt 129b, Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,34.4,3.0,5.0,137000.0,A,2022.0,harju, Tallinn,Kesklinna linnaosa,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,11314,59.411503,24.7388772
3835,"Paavli tn 3, Kopli, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,31.1,1.0,2.0,74900.0,energiamärgis määramata,1961.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10412,59.4497154,24.7078795
3837,"K. Kärberi tn 14, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,2.0,53.7,3.0,5.0,135000.0,D,1984.0,harju, Tallinn,Lasnamäe linnaosa,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13812,59.44421189999999,24.878985
3838,"Punane tn 67, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,34.8,4.0,5.0,94900.0,energiamärgis määramata,1984.0,harju, Tallinn,Lasnamäe linnaosa,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13619,59.4377069,24.8506318
3839,"Ümera tn 28, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,45.7,6.0,8.0,149500.0,energiamärgis määramata,2017.0,harju, Tallinn,Lasnamäe linnaosa,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13816,59.4417722,24.8919452
3840,"Vabaduse pst 40/1, Nõmme linnaosa, Tallinn, Harju maakond",5.0,2.0,86.4,2.0,2.0,250000.0,energiamärgis määramata,1946.0,harju, Tallinn,Nõmme linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11615,59.3841559,24.7073473
3841,"Tihase tn 27-28, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,27.8,5.0,5.0,148000.0,B,2023.0,harju, Tallinn,Kristiine linnaosa,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10615,59.4225118,24.7159059
3842,"Tihase tn 27-11, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,40.5,3.0,5.0,193000.0,B,2023.0,harju, Tallinn,Kristiine linnaosa,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10615,59.4225118,24.7159059
3856,"Aia tn 12-14, Kehra linn, Harju maakond",4.0,3.0,71.6,3.0,3.0,174100.0,B,2023.0,harju,Kehra linn,Kehra linn,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,59.3496108,25.3247132
3857,"Aia tn 12-9, Kehra linn, Harju maakond",4.0,3.0,71.6,2.0,3.0,174000.0,B,2023.0,harju,Kehra linn,Kehra linn,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,59.3496108,25.3247132
3858,"Aia tn 12-7, Kehra linn, Harju maakond",4.0,3.0,65.9,2.0,3.0,160200.0,B,2023.0,harju,Kehra linn,Kehra linn,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,59.3496108,25.3247132
3859,"Aia tn 12-5, Kehra linn, Harju maakond",2.0,1.0,41.9,1.0,3.0,105400.0,B,2023.0,harju,Kehra linn,Kehra linn,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,59.3496108,25.3247132
3860,"Aia tn 12-2, Kehra linn, Harju maakond",3.0,2.0,56.5,1.0,3.0,140400.0,B,2023.0,harju,Kehra linn,Kehra linn,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,59.3496108,25.3247132
3861,"Aia tn 12-1, Kehra linn, Harju maakond",2.0,1.0,43.7,1.0,3.0,108900.0,B,2023.0,harju,Kehra linn,Kehra linn,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,59.3496108,25.3247132
3862,"Rae tn 40, Paldiski linn, Harju maakond",2.0,1.0,38.9,5.0,5.0,49900.0,C,1987.0,harju,Paldiski linn,Paldiski linn,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,76805,59.34994700000001,24.058831
3864,"Sõnajala tee 1-18, Järveküla, Rae vald, Harju maakond",2.0,1.0,52.6,1.0,3.0,169900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3865,"Veskilise tn 7-24, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,55.8,2.0,3.0,209900.0,A,2022.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,59.42673079999999,24.6313208
3866,"Sõnajala tee 1-20, Järveküla, Rae vald, Harju maakond",2.0,1.0,46.6,1.0,3.0,162900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3867,"Veskilise tn 7-39, Haabersti linnaosa, Tallinn, Harju maakond",5.0,4.0,105.0,1.0,3.0,319900.0,A,2022.0,harju, Tallinn,Haabersti linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13516,59.42483179999999,24.6287749
3868,"Veskilise tn 9-1, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,76.3,1.0,2.0,242900.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,59.42673079999999,24.6313208
3869,"Sõnajala tee 1-4, Järveküla, Rae vald, Harju maakond",2.0,1.0,47.0,1.0,3.0,162900.0,A,2023.0,harju, Rae vald,Järveküla,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3870,"Sõnajala tee 1-3, Järveküla, Rae vald, Harju maakond",2.0,1.0,46.6,1.0,3.0,162900.0,A,2023.0,harju, Rae vald,Järveküla,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3871,"Sõnajala tee 1-5, Järveküla, Rae vald, Harju maakond",2.0,1.0,52.7,1.0,3.0,169900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3872,"Kose tn 2, Keila-Joa alevik, Lääne-Harju vald, Harju maakond",2.0,1.0,48.8,1.0,2.0,69900.0,E,1968.0,harju, Lääne-Harju vald,Keila-Joa alevik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,76701,59.3980675,24.3025916
3873,"Pöörise tn 12, Kadaka, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,45.4,14.0,14.0,195000.0,C,2019.0,harju, Tallinn,Mustamäe linnaosa,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13520,59.4080036,24.6537675
3874,"Vase tn 5, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,52.7,4.0,4.0,195000.0,D,1955.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,10125,59.43618859999999,24.773383
3875,"Kauba tn 26-6, Kauba, Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,22.1,1.0,2.0,69900.0,energiamärgis määramata,1915.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11312,59.4158835,24.7441808
3877,"Sõnajala tee 1-12, Järveküla, Rae vald, Harju maakond",2.0,1.0,49.2,2.0,3.0,162900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3878,"Sõnajala tee 1-16, Järveküla, Rae vald, Harju maakond",2.0,1.0,46.9,3.0,3.0,175900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3879,"Sõnajala tee 1-23, Järveküla, Rae vald, Harju maakond",2.0,1.0,49.2,2.0,3.0,162900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3880,"Sõnajala tee 1-28, Järveküla, Rae vald, Harju maakond",3.0,2.0,68.4,2.0,3.0,209900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3881,"Sõnajala tee 1-24, Järveküla, Rae vald, Harju maakond",2.0,1.0,49.8,2.0,3.0,169900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3882,"Sõnajala tee 1-25, Järveküla, Rae vald, Harju maakond",2.0,1.0,55.9,2.0,3.0,175900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3883,"Sõnajala tee 1-33, Järveküla, Rae vald, Harju maakond",2.0,1.0,53.3,3.0,3.0,184900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3884,"Sõnajala tee 1-34, Järveküla, Rae vald, Harju maakond",3.0,2.0,59.3,3.0,3.0,204900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3885,"Sõnajala tee 1-11, Järveküla, Rae vald, Harju maakond",2.0,1.0,49.8,2.0,3.0,169900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3886,"Sõnajala tee 1-7, Järveküla, Rae vald, Harju maakond",3.0,2.0,68.4,2.0,3.0,209900.0,A,2023.0,harju, Rae vald,Järveküla,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,75304,59.3820391,24.8026637
3887,"E.Vilde tee 143, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,40.9,2.0,5.0,92500.0,F,1964.0,harju, Tallinn,Mustamäe linnaosa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12613,59.4011026,24.6611121
3888,"Uus-Sadama tn 16, Hea investeeringuks., Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,21.0,1.0,4.0,116850.0,energiamärgis määramata,1961.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10120,59.44086069999999,24.7722542
3889,"Suur-Karja tn 12-15, Vanalinn, Tallinn, Harju maakond",3.0,2.0,77.4,4.0,5.0,704340.0,energiamärgis määramata,2022.0,harju, Tallinn,Vanalinn,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10140,59.4354764,24.7462011
3890,"Suur-Karja tn 12-11, Vanalinn, Tallinn, Harju maakond",2.0,1.0,48.7,4.0,5.0,394470.0,energiamärgis määramata,2022.0,harju, Tallinn,Vanalinn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10140,59.4354764,24.7462011
3891,"Suur-Karja tn 12-10, Vanalinn, Tallinn, Harju maakond",3.0,2.0,93.1,3.0,5.0,763420.0,energiamärgis määramata,2022.0,harju, Tallinn,Vanalinn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10140,59.4354764,24.7462011
3892,"Paavli tn 3, Kopli, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,31.1,1.0,2.0,74900.0,energiamärgis määramata,1961.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10412,59.4497154,24.7078795
3893,"Pärnu mnt 285/1-2, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,59.3,1.0,3.0,249060.0,B,2023.0,harju, Tallinn,Nõmme linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11621,59.3872605,24.6821876
3894,"Pärnu mnt 285/1-3, Nõmme linnaosa, Tallinn, Harju maakond",4.0,2.0,110.4,1.0,3.0,441600.0,B,2023.0,harju, Tallinn,Nõmme linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11621,59.3872605,24.6821876
3895,"Pärnu mnt 285/1-4, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,72.7,2.0,3.0,316245.0,B,2023.0,harju, Tallinn,Nõmme linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11621,59.3872605,24.6821876
3896,"Pärnu mnt 285/1-1, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,58.6,1.0,3.0,246120.0,B,2023.0,harju, Tallinn,Nõmme linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11621,59.3872605,24.6821876
3897,"Pärnu mnt 285/1-5, Nõmme linnaosa, Tallinn, Harju maakond",4.0,3.0,128.2,3.0,3.0,532030.0,B,2023.0,harju, Tallinn,Nõmme linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11621,59.3872605,24.6821876
3898,"Kopli tn 52/1, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,55.0,1.0,2.0,115000.0,energiamärgis määramata,1950.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10412,59.44348029999999,24.7244013
3899,"Kase tn 68/2, Pirita linnaosa, Tallinn, Harju maakond",2.0,1.0,54.2,1.0,5.0,194800.0,E,2006.0,harju, Tallinn,Pirita linnaosa,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12012,59.4544668,24.8433545
3903,"Posti tn 42, Loksa linn, Harju maakond",2.0,2.0,47.9,4.0,5.0,30000.0,energiamärgis määramata,1983.0,harju,Loksa linn,Loksa linn,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,74805,59.5852484,25.7304876
3906,"Heki tee 6, Haabneeme, Viimsi, Haabneeme alevik, Viimsi vald, Harju maakond",3.0,2.0,90.0,4.0,5.0,265000.0,C,2007.0,harju, Viimsi vald,Haabneeme alevik,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,74001,59.51270749999999,24.8330498
3907,"Väike-Ameerika tn 3, Uus Maailm, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,72.1,4.0,4.0,277000.0,E,1959.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10129,59.42618160000001,24.7390662
3908,"Sõle tn 7, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",4.0,2.0,85.7,4.0,5.0,199000.0,energiamärgis määramata,1964.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10614,59.4328991,24.7125594
3909,"Järve tn 18, Järve, Kristiine linnaosa, Tallinn, Harju maakond",4.0,1.0,75.4,1.0,2.0,140000.0,energiamärgis määramata,1930.0,harju, Tallinn,Kristiine linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11314,59.4017952,24.7232092
3910,"Tiitsu tee 1, Randvere, Randvere küla, Viimsi vald, Harju maakond",5.0,3.0,99.3,2.0,2.0,225000.0,energiamärgis määramata,1936.0,harju, Viimsi vald,Randvere küla,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,74016,59.5222496,24.8966042
3911,"Suur-Patarei tn 27, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",4.0,3.0,189.4,4.0,5.0,945000.0,energiamärgis määramata,2016.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10415,59.4486873,24.7426896
3912,"Juurdeveo tn 19, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,66.7,1.0,4.0,239000.0,C,2011.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11312,59.4138891,24.7437642
3913,"Mäepealse tn 24, Kadaka, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,63.7,1.0,6.0,169900.0,D,2011.0,harju, Tallinn,Mustamäe linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12619,59.3950678,24.647326
3914,"Pae tn 11, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,45.8,5.0,5.0,112900.0,D,1961.0,harju, Tallinn,Lasnamäe linnaosa,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11414,59.430232,24.8060912
3915,"Heina tn 27, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",4.0,2.0,155.0,1.0,3.0,465000.0,energiamärgis määramata,1940.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,10319,59.44097,24.7189832
3916,"Turba tee 1, Lehetu küla, Saue vald, Harju maakond",1.0,1.0,42.3,1.0,3.0,22000.0,energiamärgis määramata,1984.0,harju, Saue vald,Lehetu küla,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,76204,59.04548299999999,24.2599264
3917,"Möldre tee 2, Tiskre küla, Harku vald, Harju maakond",4.0,3.0,105.1,1.0,3.0,299900.0,B,2021.0,harju, Harku vald,Tiskre küla,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,76916,59.42294700000001,24.5876923
3918,"Sütiste tee 33, Mustamäe linnaosa, Tallinn, Harju maakond",3.0,3.0,59.6,8.0,9.0,155000.0,D,1972.0,harju, Tallinn,Mustamäe linnaosa,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13414,59.3972856,24.6807756
3920,"Pae tn 44, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,45.8,4.0,5.0,105000.0,F,1987.0,harju, Tallinn,Lasnamäe linnaosa,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13620,59.4328174,24.8133311
3922,"Kopli tee 30, Peetri alevik, Rae vald, Harju maakond",2.0,1.0,48.3,3.0,3.0,210000.0,B,2022.0,harju, Rae vald,Peetri alevik,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75312,59.3981604,24.7971616
3923,"Möldre tee 8, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,76.3,1.0,3.0,210000.0,E,2005.0,harju, Tallinn,Nõmme linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10915,59.3628047,24.6144723
3924,"Supluse tn 1, Pirita linnaosa, Tallinn, Harju maakond",4.0,3.0,157.0,2.0,4.0,650000.0,E,2005.0,harju, Tallinn,Pirita linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11911,59.47192559999999,24.8315699
3925,"Marsi tn 3, Kristiine linnaosa, Tallinn, Harju maakond",4.0,3.0,113.4,5.0,5.0,475000.0,B,2015.0,harju, Tallinn,Kristiine linnaosa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11316,59.40470169999999,24.7220119
3926,"Luise tn 26A, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,84.1,1.0,2.0,268000.0,energiamärgis määramata,1901.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,10142,59.4307537,24.7322531
3929,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,55.4,3.0,4.0,249300.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
3930,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,60.2,3.0,4.0,261870.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
3931,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,82.5,3.0,4.0,349800.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
3932,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,77.6,3.0,4.0,325920.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
3933,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,55.7,2.0,4.0,239510.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
3934,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,59.5,2.0,4.0,252875.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
3935,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,81.9,2.0,4.0,335790.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
3936,"Tartu mnt 64, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,78.0,2.0,4.0,315900.0,energiamärgis määramata,2023.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10115,59.4285352,24.7754182
